,Date,RTY.Index_x,RTY.Index_y,MXEA.Index
663,1992-07-17,190.3,190.3,786.42
664,1992-07-20,188.97,188.97,770.42
665,1992-07-21,189.73,189.73,755.32
666,1992-07-22,188.89,188.89,745.35
667,1992-07-23,189.24,189.24,750.85
668,1992-07-24,189.52,189.52,737.4
669,1992-07-27,189.72,189.72,735.78
670,1992-07-28,191.49,191.49,741.6
671,1992-07-29,193.1,193.1,742.49
672,1992-07-30,193.9,193.9,744.4
673,1992-07-31,194.91,194.91,753.7
674,1992-08-03,195.46,195.46,752.6
675,1992-08-04,195.57,195.57,751.2
676,1992-08-05,194.64,194.64,753.69
677,1992-08-06,193.7,193.7,748.43
678,1992-08-07,193.74,193.74,741.94
679,1992-08-10,192.96,192.96,728.99
680,1992-08-11,192.83,192.83,720.33
681,1992-08-12,192.57,192.57,717.68
682,1992-08-13,192.17,192.17,719.99
683,1992-08-14,192.73,192.73,726.1
684,1992-08-17,192.99,192.99,731.59
685,1992-08-18,192.73,192.73,720.42
686,1992-08-19,191.61,191.61,723.12
687,1992-08-20,191.06,191.06,734.8
688,1992-08-21,190.11,190.11,756.34
689,1992-08-24,187.63,187.63,774.57
690,1992-08-25,186.87,186.87,761.37
691,1992-08-26,187.49,187.49,764.31
692,1992-08-27,188.68,188.68,782.4
693,1992-08-28,189.06,189.06,797.87
694,1992-08-31,189.11,189.11,799.58
695,1992-09-01,189.53,189.53,796.6
696,1992-09-02,190.93,190.93,793.96
697,1992-09-03,191.81,191.81,813.64
698,1992-09-04,191.51,191.51,816.38
699,1992-09-07,191.32,191.32,813.89
700,1992-09-08,190.43,190.43,810.12
701,1992-09-09,190.86,190.86,811.02
702,1992-09-10,192.35,192.35,807.31
703,1992-09-11,193.03,193.03,790.09
704,1992-09-14,194.99,194.99,790.77
705,1992-09-15,193.45,193.45,792.15
706,1992-09-16,193.08,193.08,768.24
707,1992-09-17,193.22,193.22,773.59
708,1992-09-18,193.81,193.81,779.62
709,1992-09-21,193.65,193.65,776.08
710,1992-09-22,192.63,192.63,788.41
711,1992-09-23,192.5,192.5,784.73
712,1992-09-24,193.2,193.2,792.53
713,1992-09-25,191.17,191.17,789.18
714,1992-09-28,190.71,190.71,783.69
715,1992-09-29,190.95,190.95,785.92
716,1992-09-30,193.16,193.16,782.45
717,1992-10-01,191.49,191.49,779.24
718,1992-10-02,189.68,189.68,773.98
719,1992-10-05,186.79,186.79,760.0
720,1992-10-06,188.06,188.06,758.66
721,1992-10-07,188.16,188.16,761.54
722,1992-10-08,189.49,189.49,757.29
723,1992-10-09,188.45,188.45,751.97
724,1992-10-12,189.24,189.24,758.1
725,1992-10-13,190.23,190.23,765.8
726,1992-10-14,190.59,190.59,766.58
727,1992-10-15,190.94,190.94,770.03
728,1992-10-16,191.82,191.82,763.01
729,1992-10-19,193.79,193.79,753.76
730,1992-10-20,194.6,194.6,749.13
731,1992-10-21,195.72,195.72,754.55
732,1992-10-22,195.34,195.34,758.02
733,1992-10-23,195.99,195.99,756.05
734,1992-10-26,196.77,196.77,748.22
735,1992-10-27,196.7,196.7,749.87
736,1992-10-28,197.92,197.92,747.22
737,1992-10-29,198.45,198.45,740.49
738,1992-10-30,199.08,199.08,740.17
739,1992-11-02,200.06,200.06,735.77
740,1992-11-03,199.85,199.85,744.34
741,1992-11-04,199.72,199.72,747.29
742,1992-11-05,200.99,200.99,741.26
743,1992-11-06,201.76,201.76,736.83
744,1992-11-09,203.43,203.43,727.88
745,1992-11-10,204.8,204.8,727.05
746,1992-11-11,207.11,207.11,727.26
747,1992-11-12,206.95,206.95,730.33
748,1992-11-13,207.61,207.61,732.12
749,1992-11-16,207.47,207.47,721.4
750,1992-11-17,206.33,206.33,715.3
751,1992-11-18,208.04,208.04,730.45
752,1992-11-19,208.9,208.9,736.9
753,1992-11-20,209.97,209.97,734.62
754,1992-11-23,209.95,209.95,729.69
755,1992-11-24,210.99,210.99,730.78
756,1992-11-25,212.1,212.1,738.11
757,1992-11-26,211.94,211.94,740.47
758,1992-11-27,212.55,212.55,739.7
759,1992-11-30,214.01,214.01,745.94
760,1992-12-01,214.05,214.05,742.84
761,1992-12-02,214.46,214.46,746.36
762,1992-12-03,215.04,215.04,745.09
763,1992-12-04,216.18,216.18,742.94
764,1992-12-07,217.6,217.6,746.72
765,1992-12-08,217.92,217.92,753.93
766,1992-12-09,217.04,217.04,750.79
767,1992-12-10,215.64,215.64,752.92
768,1992-12-11,215.45,215.45,748.48
769,1992-12-14,215.17,215.17,747.99
770,1992-12-15,213.81,213.81,750.98
771,1992-12-16,212.83,212.83,753.77
772,1992-12-17,214.38,214.38,758.61
773,1992-12-18,215.64,215.64,763.22
774,1992-12-21,215.15,215.15,767.82
775,1992-12-22,214.94,214.94,767.97
776,1992-12-23,215.42,215.42,764.42
777,1992-12-24,216.31,216.31,764.74
778,1992-12-25,216.26,216.26,764.74
779,1992-12-28,215.99,215.99,754.03
780,1992-12-29,217.03,217.03,752.25
781,1992-12-30,218.61,218.61,749.25
782,1992-12-31,221.16,221.16,748.62
783,1993-01-01,221.0,221.0,748.62
784,1993-01-04,219.89,219.89,743.38
785,1993-01-05,220.19,220.19,747.56
786,1993-01-06,221.78,221.78,746.84
787,1993-01-07,221.27,221.27,745.94
788,1993-01-08,220.25,220.25,738.53
789,1993-01-11,221.31,221.31,738.93
790,1993-01-12,220.55,220.55,735.31
791,1993-01-13,221.68,221.68,730.71
792,1993-01-14,223.93,223.93,734.3
793,1993-01-15,225.35,225.35,735.48
794,1993-01-18,225.32,225.32,739.29
795,1993-01-19,225.6,225.6,742.26
796,1993-01-20,226.15,226.15,741.73
797,1993-01-21,226.7,226.7,739.29
798,1993-01-22,227.7,227.7,737.99
799,1993-01-25,229.55,229.55,745.42
800,1993-01-26,230.75,230.75,748.77
801,1993-01-27,228.32,228.32,744.16
802,1993-01-28,227.53,227.53,751.02
803,1993-01-29,228.46,228.46,747.35
804,1993-02-01,229.32,229.32,744.81
805,1993-02-02,230.13,230.13,744.77
806,1993-02-03,232.38,232.38,745.54
807,1993-02-04,232.79,232.79,745.75
808,1993-02-05,230.99,230.99,751.88
809,1993-02-08,230.85,230.85,752.77
810,1993-02-09,229.12,229.12,751.9
811,1993-02-10,229.18,229.18,753.4
812,1993-02-11,230.25,230.25,757.74
813,1993-02-12,229.18,229.18,755.52
814,1993-02-15,228.71,228.71,757.09
815,1993-02-16,221.76,221.76,759.56
816,1993-02-17,219.13,219.13,761.97
817,1993-02-18,220.38,220.38,762.83
818,1993-02-19,221.48,221.48,768.03
819,1993-02-22,218.67,218.67,774.2
820,1993-02-23,218.16,218.16,769.59
821,1993-02-24,220.16,220.16,766.2
822,1993-02-25,221.19,221.19,766.44
823,1993-02-26,222.9,222.9,768.77
824,1993-03-01,222.94,222.94,771.46
825,1993-03-02,224.62,224.62,775.84
826,1993-03-03,226.21,226.21,779.3
827,1993-03-04,226.1,226.1,776.78
828,1993-03-05,226.73,226.73,774.8
829,1993-03-08,228.49,228.49,791.65
830,1993-03-09,229.29,229.29,795.17
831,1993-03-10,230.47,230.47,793.49
832,1993-03-11,230.95,230.95,794.71
833,1993-03-12,230.08,230.08,791.97
834,1993-03-15,231.11,231.11,788.32
835,1993-03-16,230.73,230.73,790.47
836,1993-03-17,229.38,229.38,795.75
837,1993-03-18,229.49,229.49,810.56
838,1993-03-19,228.39,228.39,821.6
839,1993-03-22,226.46,226.46,818.06
840,1993-03-23,225.98,225.98,813.75
841,1993-03-24,225.57,225.57,807.98
842,1993-03-25,227.02,227.02,812.34
843,1993-03-26,227.54,227.54,822.23
844,1993-03-29,227.71,227.71,828.14
845,1993-03-30,228.29,228.29,829.68
846,1993-03-31,229.8,229.8,834.6
847,1993-04-01,229.33,229.33,848.97
848,1993-04-02,225.45,225.45,867.72
849,1993-04-05,224.66,224.66,871.37
850,1993-04-06,223.27,223.27,860.98
851,1993-04-07,223.6,223.6,871.17
852,1993-04-08,223.56,223.56,879.8
853,1993-04-09,222.83,222.83,877.15
854,1993-04-12,224.56,224.56,879.17
855,1993-04-13,226.03,226.03,901.86
856,1993-04-14,226.03,226.03,894.49
857,1993-04-15,225.33,225.33,894.18
858,1993-04-16,225.19,225.19,881.35
859,1993-04-19,224.14,224.14,888.4
860,1993-04-20,223.35,223.35,890.24
861,1993-04-21,224.12,224.12,883.56
862,1993-04-22,224.34,224.34,886.72
863,1993-04-23,223.39,223.39,891.51
864,1993-04-26,220.13,220.13,897.19
865,1993-04-27,220.13,220.13,907.46
866,1993-04-28,220.98,220.98,901.09
867,1993-04-29,221.86,221.86,901.23
868,1993-04-30,223.27,223.27,912.59
869,1993-05-03,224.28,224.28,910.56
870,1993-05-04,226.77,226.77,917.37
871,1993-05-05,228.33,228.33,918.09
872,1993-05-06,228.55,228.55,912.62
873,1993-05-07,228.57,228.57,915.95
874,1993-05-10,228.72,228.72,911.49
875,1993-05-11,229.4,229.4,904.73
876,1993-05-12,229.45,229.45,899.35
877,1993-05-13,228.13,228.13,898.14
878,1993-05-14,228.04,228.04,897.68
879,1993-05-17,228.03,228.03,902.0
880,1993-05-18,228.54,228.54,891.55
881,1993-05-19,229.9,229.9,898.58
882,1993-05-20,230.83,230.83,898.73
883,1993-05-21,230.49,230.49,904.23
884,1993-05-24,230.42,230.42,901.66
885,1993-05-25,231.09,231.09,911.25
886,1993-05-26,232.7,232.7,923.67
887,1993-05-27,233.25,233.25,929.97
888,1993-05-28,232.83,232.83,936.4
889,1993-05-31,232.13,232.13,930.65
890,1993-06-01,233.74,233.74,930.34
891,1993-06-02,234.48,234.48,928.79
892,1993-06-03,234.89,234.89,937.37
893,1993-06-04,234.01,234.01,930.02
894,1993-06-07,232.27,232.27,929.79
895,1993-06-08,230.07,230.07,928.45
896,1993-06-09,230.49,230.49,931.28
897,1993-06-10,229.74,229.74,930.5
898,1993-06-11,230.21,230.21,938.66
899,1993-06-14,230.5,230.5,943.21
900,1993-06-15,231.14,231.14,925.65
901,1993-06-16,230.77,230.77,914.04
902,1993-06-17,230.61,230.61,911.43
903,1993-06-18,229.74,229.74,899.01
904,1993-06-21,229.09,229.09,874.93
905,1993-06-22,228.87,228.87,882.82
906,1993-06-23,228.45,228.45,887.53
907,1993-06-24,229.09,229.09,891.34
908,1993-06-25,230.17,230.17,904.81
909,1993-06-28,231.9,231.9,913.94
910,1993-06-29,232.35,232.35,904.83
911,1993-06-30,233.99,233.99,914.94
912,1993-07-01,234.78,234.78,915.61
913,1993-07-02,234.83,234.83,902.19
914,1993-07-05,234.22,234.22,899.72
915,1993-07-06,234.58,234.58,905.26
916,1993-07-07,233.79,233.79,906.56
917,1993-07-08,234.78,234.78,904.62
918,1993-07-09,235.6,235.6,901.13
919,1993-07-12,236.51,236.51,900.38
920,1993-07-13,236.95,236.95,915.66
921,1993-07-14,238.46,238.46,916.0
922,1993-07-15,238.04,238.04,919.2
923,1993-07-16,236.75,236.75,917.27
924,1993-07-19,235.47,235.47,920.79
925,1993-07-20,235.56,235.56,916.85
926,1993-07-21,235.52,235.52,916.84
927,1993-07-22,234.36,234.36,920.27
928,1993-07-23,234.89,234.89,914.85
929,1993-07-26,236.24,236.24,921.1
930,1993-07-27,235.76,235.76,927.0
931,1993-07-28,236.57,236.57,929.29
932,1993-07-29,237.13,237.13,940.67
933,1993-07-30,237.02,237.02,945.8
934,1993-08-02,237.64,237.64,946.96
935,1993-08-03,238.33,238.33,956.06
936,1993-08-04,239.04,239.04,962.02
937,1993-08-05,238.72,238.72,959.87
938,1993-08-06,239.21,239.21,960.41
939,1993-08-09,239.73,239.73,962.68
940,1993-08-10,240.24,240.24,959.3
941,1993-08-11,240.54,240.54,970.21
942,1993-08-12,240.04,240.04,975.31
943,1993-08-13,240.29,240.29,977.55
944,1993-08-16,240.75,240.75,988.74
945,1993-08-17,241.82,241.82,990.16
946,1993-08-18,243.41,243.41,996.15
947,1993-08-19,243.11,243.11,999.17
948,1993-08-20,243.46,243.46,979.29
949,1993-08-23,243.49,243.49,978.16
950,1993-08-24,244.75,244.75,975.48
951,1993-08-25,244.94,244.94,971.24
952,1993-08-26,244.41,244.41,978.06
953,1993-08-27,244.7,244.7,989.04
954,1993-08-30,245.38,245.38,992.35
955,1993-08-31,246.94,246.94,995.68
956,1993-09-01,247.69,247.69,992.28
957,1993-09-02,248.7,248.7,990.1
958,1993-09-03,249.24,249.24,991.66
959,1993-09-06,248.68,248.68,1003.55
960,1993-09-07,246.71,246.71,999.64
961,1993-09-08,243.55,243.55,989.08
962,1993-09-09,245.17,245.17,995.79
963,1993-09-10,247.12,247.12,985.67
964,1993-09-13,246.99,246.99,991.99
965,1993-09-14,245.03,245.03,989.41
966,1993-09-15,245.89,245.89,988.75
967,1993-09-16,246.14,246.14,978.07
968,1993-09-17,246.52,246.52,982.81
969,1993-09-20,246.44,246.44,981.17
970,1993-09-21,244.32,244.32,978.21
971,1993-09-22,247.07,247.07,961.89
972,1993-09-23,248.58,248.58,961.3
973,1993-09-24,249.28,249.28,962.87
974,1993-09-27,250.59,250.59,967.14
975,1993-09-28,251.25,251.25,970.22
976,1993-09-29,252.13,252.13,971.97
977,1993-09-30,253.62,253.62,972.07
978,1993-10-01,253.71,253.71,972.45
979,1993-10-04,254.33,254.33,979.69
980,1993-10-05,253.8,253.8,986.15
981,1993-10-06,255.07,255.07,996.79
982,1993-10-07,254.82,254.82,994.42
983,1993-10-08,254.74,254.74,1003.1
984,1993-10-11,255.77,255.77,1001.27
985,1993-10-12,257.18,257.18,1003.65
986,1993-10-13,258.6,258.6,998.49
987,1993-10-14,259.7,259.7,992.09
988,1993-10-15,260.74,260.74,1000.59
989,1993-10-18,260.26,260.26,998.84
990,1993-10-19,256.65,256.65,994.76
991,1993-10-20,255.76,255.76,996.86
992,1993-10-21,255.85,255.85,996.89
993,1993-10-22,256.53,256.53,1001.76
994,1993-10-25,256.27,256.27,1005.25
995,1993-10-26,255.56,255.56,997.42
996,1993-10-27,256.71,256.71,988.82
997,1993-10-28,257.56,257.56,980.85
998,1993-10-29,259.95,259.95,1000.85
999,1993-11-01,260.17,260.17,992.52
1000,1993-11-02,260.9,260.9,996.31
1001,1993-11-03,257.77,257.77,1000.28
1002,1993-11-04,253.82,253.82,987.34
1003,1993-11-05,253.87,253.87,967.9
1004,1993-11-08,255.24,255.24,973.52
1005,1993-11-09,256.43,256.43,962.37
1006,1993-11-10,257.65,257.65,963.03
1007,1993-11-11,258.14,258.14,969.21
1008,1993-11-12,258.6,258.6,976.83
1009,1993-11-15,257.16,257.16,976.32
1010,1993-11-16,256.12,256.12,976.07
1011,1993-11-17,254.37,254.37,970.9
1012,1993-11-18,252.72,252.72,973.23
1013,1993-11-19,251.71,251.71,961.75
1014,1993-11-22,247.62,247.62,942.9
1015,1993-11-23,248.86,248.86,938.08
1016,1993-11-24,250.52,250.52,938.46
1017,1993-11-25,249.82,249.82,941.1
1018,1993-11-26,250.66,250.66,926.33
1019,1993-11-29,250.85,250.85,901.49
1020,1993-11-30,251.09,251.09,912.19
1021,1993-12-01,253.31,253.31,940.54
1022,1993-12-02,253.56,253.56,948.0
1023,1993-12-03,254.54,254.54,949.14
1024,1993-12-06,254.65,254.65,949.79
1025,1993-12-07,254.73,254.73,953.26
1026,1993-12-08,255.04,255.04,948.82
1027,1993-12-09,254.13,254.13,962.09
1028,1993-12-10,253.51,253.51,968.37
1029,1993-12-13,252.96,252.96,970.15
1030,1993-12-14,250.61,250.61,958.64
1031,1993-12-15,250.6,250.6,956.79
1032,1993-12-16,251.31,251.31,967.85
1033,1993-12-17,252.99,252.99,977.88
1034,1993-12-20,252.64,252.64,965.65
1035,1993-12-21,251.19,251.19,965.74
1036,1993-12-22,251.09,251.09,972.2
1037,1993-12-23,252.06,252.06,981.54
1038,1993-12-24,251.32,251.32,977.63
1039,1993-12-27,253.17,253.17,970.98
1040,1993-12-28,254.46,254.46,978.73
1041,1993-12-29,256.76,256.76,978.51
1042,1993-12-30,256.88,256.88,974.75
1043,1993-12-31,259.34,259.34,976.9
1044,1994-01-03,257.27,257.27,979.04
1045,1994-01-04,257.74,257.74,980.37
1046,1994-01-05,258.77,258.77,984.71
1047,1994-01-06,259.04,259.04,984.03
1048,1994-01-07,259.91,259.91,991.02
1049,1994-01-10,260.48,260.48,997.88
1050,1994-01-11,260.34,260.34,990.97
1051,1994-01-12,260.92,260.92,985.54
1052,1994-01-13,261.41,261.41,974.95
1053,1994-01-14,262.05,262.05,992.77
1054,1994-01-17,262.65,262.65,991.57
1055,1994-01-18,263.1,263.1,996.0
1056,1994-01-19,263.36,263.36,1010.04
1057,1994-01-20,264.15,264.15,1010.79
1058,1994-01-21,264.57,264.57,1015.19
1059,1994-01-24,263.62,263.62,993.51
1060,1994-01-25,262.76,262.76,999.98
1061,1994-01-26,263.59,263.59,1011.77
1062,1994-01-27,264.36,264.36,1015.08
1063,1994-01-28,265.7,265.7,1021.27
1064,1994-01-31,267.26,267.26,1058.31
1065,1994-02-01,267.23,267.23,1070.67
1066,1994-02-02,268.29,268.29,1065.2
1067,1994-02-03,268.22,268.22,1060.84
1068,1994-02-04,262.27,262.27,1058.45
1069,1994-02-07,262.26,262.26,1032.18
1070,1994-02-08,263.94,263.94,1038.84
1071,1994-02-09,265.78,265.78,1035.86
1072,1994-02-10,264.68,264.68,1034.5
1073,1994-02-11,263.37,263.37,1033.1
1074,1994-02-14,263.79,263.79,1039.07
1075,1994-02-15,264.99,264.99,1040.97
1076,1994-02-16,266.45,266.45,1041.68
1077,1994-02-17,265.39,265.39,1038.95
1078,1994-02-18,264.67,264.67,1039.26
1079,1994-02-21,264.05,264.05,1026.82
1080,1994-02-22,265.55,265.55,1030.49
1081,1994-02-23,265.37,265.37,1036.75
1082,1994-02-24,262.69,262.69,1034.94
1083,1994-02-25,263.35,263.35,1040.08
1084,1994-02-28,266.01,266.01,1054.18
1085,1994-03-01,264.88,264.88,1047.87
1086,1994-03-02,263.18,263.18,1033.44
1087,1994-03-03,263.67,263.67,1029.56
1088,1994-03-04,265.31,265.31,1031.41
1089,1994-03-07,267.29,267.29,1033.62
1090,1994-03-08,267.04,267.04,1038.62
1091,1994-03-09,266.96,266.96,1030.11
1092,1994-03-10,265.93,265.93,1037.29
1093,1994-03-11,266.05,266.05,1035.63
1094,1994-03-14,266.77,266.77,1042.77
1095,1994-03-15,267.39,267.39,1044.63
1096,1994-03-16,269.69,269.69,1047.34
1097,1994-03-17,270.27,270.27,1047.57
1098,1994-03-18,271.65,271.65,1034.32
1099,1994-03-21,269.51,269.51,1024.78
1100,1994-03-22,270.08,270.08,1024.88
1101,1994-03-23,270.74,270.74,1022.48
1102,1994-03-24,267.6,267.6,1018.94
1103,1994-03-25,266.99,266.99,1021.87
1104,1994-03-28,263.04,263.04,1023.96
1105,1994-03-29,257.52,257.52,1022.48
1106,1994-03-30,253.01,253.01,1012.28
1107,1994-03-31,251.64,251.64,1007.54
1108,1994-04-01,251.06,251.06,1002.59
1109,1994-04-04,247.54,247.54,997.41
1110,1994-04-05,254.49,254.49,1006.31
1111,1994-04-06,255.01,255.01,1011.31
1112,1994-04-07,256.48,256.48,1015.33
1113,1994-04-08,255.21,255.21,1017.24
1114,1994-04-11,255.17,255.17,1032.63
1115,1994-04-12,253.23,253.23,1030.8
1116,1994-04-13,250.07,250.07,1033.09
1117,1994-04-14,250.49,250.49,1030.66
1118,1994-04-15,250.68,250.68,1037.38
1119,1994-04-18,248.86,248.86,1036.95
1120,1994-04-19,246.09,246.09,1035.01
1121,1994-04-20,242.63,242.63,1025.84
1122,1994-04-21,245.73,245.73,1022.87
1123,1994-04-22,247.0,247.0,1030.6
1124,1994-04-25,249.78,249.78,1030.04
1125,1994-04-26,251.42,251.42,1035.92
1126,1994-04-27,251.42,251.42,1041.4
1127,1994-04-28,251.75,251.75,1045.7
1128,1994-04-29,252.95,252.95,1049.07
1129,1994-05-02,254.38,254.38,1046.48
1130,1994-05-03,254.94,254.94,1045.06
1131,1994-05-04,254.81,254.81,1030.31
1132,1994-05-05,254.55,254.55,1027.39
1133,1994-05-06,252.08,252.08,1035.51
1134,1994-05-09,248.78,248.78,1030.51
1135,1994-05-10,249.01,249.01,1031.29
1136,1994-05-11,246.16,246.16,1035.41
1137,1994-05-12,246.78,246.78,1039.97
1138,1994-05-13,246.02,246.02,1041.52
1139,1994-05-16,244.58,244.58,1041.59
1140,1994-05-17,244.39,244.39,1043.07
1141,1994-05-18,246.98,246.98,1050.72
1142,1994-05-19,249.15,249.15,1047.56
1143,1994-05-20,248.79,248.79,1053.34
1144,1994-05-23,248.23,248.23,1053.06
1145,1994-05-24,248.85,248.85,1047.81
1146,1994-05-25,248.74,248.74,1041.27
1147,1994-05-26,249.46,249.46,1039.74
1148,1994-05-27,249.96,249.96,1041.58
1149,1994-05-30,249.46,249.46,1042.55
1150,1994-05-31,249.76,249.76,1041.82
1151,1994-06-01,250.55,250.55,1041.86
1152,1994-06-02,252.49,252.49,1038.12
1153,1994-06-03,252.53,252.53,1033.05
1154,1994-06-06,253.12,253.12,1030.7
1155,1994-06-07,252.12,252.12,1035.04
1156,1994-06-08,250.5,250.5,1048.43
1157,1994-06-09,249.71,249.71,1048.52
1158,1994-06-10,251.05,251.05,1049.43
1159,1994-06-13,250.84,250.84,1054.92
1160,1994-06-14,251.68,251.68,1054.06
1161,1994-06-15,251.76,251.76,1052.51
1162,1994-06-16,252.22,252.22,1045.07
1163,1994-06-17,251.06,251.06,1045.38
1164,1994-06-20,247.5,247.5,1041.98
1165,1994-06-21,244.56,244.56,1034.37
1166,1994-06-22,245.77,245.77,1037.54
1167,1994-06-23,243.04,243.04,1048.5
1168,1994-06-24,239.92,239.92,1041.35
1169,1994-06-27,240.74,240.74,1041.05
1170,1994-06-28,239.63,239.63,1048.29
1171,1994-06-29,240.86,240.86,1058.02
1172,1994-06-30,240.96,240.96,1055.28
1173,1994-07-01,241.76,241.76,1048.11
1174,1994-07-04,241.13,241.13,1054.73
1175,1994-07-05,241.27,241.27,1060.63
1176,1994-07-06,241.33,241.33,1059.81
1177,1994-07-07,242.39,242.39,1053.55
1178,1994-07-08,242.62,242.62,1053.37
1179,1994-07-11,242.35,242.35,1069.94
1180,1994-07-12,242.8,242.8,1072.97
1181,1994-07-13,244.24,244.24,1070.49
1182,1994-07-14,246.33,246.33,1076.01
1183,1994-07-15,246.27,246.27,1080.68
1184,1994-07-18,246.19,246.19,1081.98
1185,1994-07-19,245.85,245.85,1078.8
1186,1994-07-20,244.29,244.29,1079.8
1187,1994-07-21,244.47,244.47,1072.75
1188,1994-07-22,243.91,243.91,1066.33
1189,1994-07-25,243.95,243.95,1063.97
1190,1994-07-26,243.59,243.59,1068.4
1191,1994-07-27,242.63,242.63,1065.78
1192,1994-07-28,242.34,242.34,1062.8
1193,1994-07-29,244.67,244.67,1064.17
1194,1994-08-01,245.6,245.6,1075.46
1195,1994-08-02,246.18,246.18,1081.89
1196,1994-08-03,246.3,246.3,1082.96
1197,1994-08-04,245.33,245.33,1082.81
1198,1994-08-05,244.77,244.77,1080.11
1199,1994-08-08,245.19,245.19,1078.71
1200,1994-08-09,245.51,245.51,1074.9
1201,1994-08-10,247.02,247.02,1077.85
1202,1994-08-11,246.87,246.87,1072.63
1203,1994-08-12,247.71,247.71,1075.9
1204,1994-08-15,248.37,248.37,1074.41
1205,1994-08-16,248.74,248.74,1076.07
1206,1994-08-17,249.83,249.83,1082.63
1207,1994-08-18,249.74,249.74,1091.24
1208,1994-08-19,250.26,250.26,1088.78
1209,1994-08-22,250.28,250.28,1089.23
1210,1994-08-23,252.0,252.0,1083.59
1211,1994-08-24,253.22,253.22,1089.61
1212,1994-08-25,253.71,253.71,1084.4
1213,1994-08-26,255.14,255.14,1081.39
1214,1994-08-29,255.73,255.73,1082.54
1215,1994-08-30,256.72,256.72,1085.77
1216,1994-08-31,257.92,257.92,1088.09
1217,1994-09-01,256.6,256.6,1087.79
1218,1994-09-02,256.74,256.74,1094.35
1219,1994-09-05,256.19,256.19,1087.29
1220,1994-09-06,256.34,256.34,1086.83
1221,1994-09-07,257.35,257.35,1076.68
1222,1994-09-08,258.71,258.71,1071.48
1223,1994-09-09,257.33,257.33,1072.58
1224,1994-09-12,256.43,256.43,1071.21
1225,1994-09-13,257.53,257.53,1072.48
1226,1994-09-14,258.08,258.08,1069.98
1227,1994-09-15,260.34,260.34,1068.14
1228,1994-09-16,260.42,260.42,1069.13
1229,1994-09-19,259.56,259.56,1059.38
1230,1994-09-20,257.06,257.06,1067.74
1231,1994-09-21,254.99,254.99,1067.69
1232,1994-09-22,254.91,254.91,1063.68
1233,1994-09-23,254.25,254.25,1068.79
1234,1994-09-26,253.74,253.74,1058.74
1235,1994-09-27,253.66,253.66,1055.3
1236,1994-09-28,255.01,255.01,1058.78
1237,1994-09-29,254.72,254.72,1056.78
1238,1994-09-30,256.69,256.69,1052.51
1239,1994-10-03,255.3,255.3,1043.67
1240,1994-10-04,251.92,251.92,1043.74
1241,1994-10-05,249.96,249.96,1042.3
1242,1994-10-06,250.04,250.04,1040.46
1243,1994-10-07,251.21,251.21,1039.39
1244,1994-10-10,252.98,252.98,1042.34
1245,1994-10-11,254.94,254.94,1051.55
1246,1994-10-12,255.45,255.45,1062.43
1247,1994-10-13,255.68,255.68,1069.12
1248,1994-10-14,255.37,255.37,1075.34
