"","Date","USDEUR.Curncy"
"875",1993-06-16,"0.83"
"876",1993-06-17,"0.83"
"877",1993-06-18,"0.84"
"878",1993-06-21,"0.85"
"879",1993-06-22,"0.85"
"880",1993-06-23,"0.85"
"881",1993-06-24,"0.86"
"882",1993-06-25,"0.85"
"883",1993-06-28,"0.85"
"884",1993-06-29,"0.85"
"885",1993-06-30,"0.85"
"886",1993-07-01,"0.85"
"887",1993-07-02,"0.85"
"888",1993-07-05,"0.85"
"889",1993-07-06,"0.85"
"890",1993-07-07,"0.85"
"891",1993-07-08,"0.86"
"892",1993-07-09,"0.87"
"893",1993-07-12,"0.87"
"894",1993-07-13,"0.87"
"895",1993-07-14,"0.87"
"896",1993-07-15,"0.87"
"897",1993-07-16,"0.87"
"898",1993-07-19,"0.86"
"899",1993-07-20,"0.87"
"900",1993-07-21,"0.86"
"901",1993-07-22,"0.87"
"902",1993-07-23,"0.87"
"903",1993-07-26,"0.88"
"904",1993-07-27,"0.88"
"905",1993-07-28,"0.87"
"906",1993-07-29,"0.88"
"907",1993-07-30,"0.89"
"908",1993-08-02,"0.89"
"909",1993-08-03,"0.87"
"910",1993-08-04,"0.87"
"911",1993-08-05,"0.88"
"912",1993-08-06,"0.87"
"913",1993-08-09,"0.87"
"914",1993-08-10,"0.88"
"915",1993-08-11,"0.88"
"916",1993-08-12,"0.89"
"917",1993-08-13,"0.88"
"918",1993-08-16,"0.87"
"919",1993-08-17,"0.87"
"920",1993-08-18,"0.86"
"921",1993-08-19,"0.86"
"922",1993-08-20,"0.86"
"923",1993-08-23,"0.86"
"924",1993-08-24,"0.86"
"925",1993-08-25,"0.86"
"926",1993-08-26,"0.86"
"927",1993-08-27,"0.86"
"928",1993-08-31,"0.86"
"929",1993-09-01,"0.85"
"930",1993-09-02,"0.85"
"931",1993-09-03,"0.84"
"932",1993-09-06,"0.83"
"933",1993-09-07,"0.83"
"934",1993-09-08,"0.84"
"935",1993-09-09,"0.83"
"936",1993-09-10,"0.82"
"937",1993-09-13,"0.83"
"938",1993-09-14,"0.83"
"939",1993-09-15,"0.82"
"940",1993-09-16,"0.83"
"941",1993-09-17,"0.83"
"942",1993-09-20,"0.83"
"943",1993-09-21,"0.83"
"944",1993-09-22,"0.84"
"945",1993-09-23,"0.85"
"946",1993-09-24,"0.85"
"947",1993-09-27,"0.84"
"948",1993-09-28,"0.84"
"949",1993-09-29,"0.83"
"950",1993-09-30,"0.84"
"951",1993-10-01,"0.84"
"952",1993-10-04,"0.84"
"953",1993-10-05,"0.84"
"954",1993-10-06,"0.84"
"955",1993-10-07,"0.84"
"956",1993-10-08,"0.83"
"957",1993-10-11,"0.83"
"958",1993-10-12,"0.83"
"959",1993-10-13,"0.83"
"960",1993-10-14,"0.84"
"961",1993-10-15,"0.84"
"962",1993-10-18,"0.84"
"963",1993-10-19,"0.85"
"964",1993-10-20,"0.85"
"965",1993-10-21,"0.86"
"966",1993-10-22,"0.86"
"967",1993-10-25,"0.86"
"968",1993-10-26,"0.87"
"969",1993-10-27,"0.87"
"970",1993-10-28,"0.87"
"971",1993-10-29,"0.86"
"972",1993-11-01,"0.87"
"973",1993-11-02,"0.87"
"974",1993-11-03,"0.87"
"975",1993-11-04,"0.87"
"976",1993-11-05,"0.87"
"977",1993-11-08,"0.87"
"978",1993-11-09,"0.87"
"979",1993-11-10,"0.87"
"980",1993-11-11,"0.87"
"981",1993-11-12,"0.87"
"982",1993-11-15,"0.87"
"983",1993-11-16,"0.87"
"984",1993-11-17,"0.88"
"985",1993-11-18,"0.88"
"986",1993-11-19,"0.88"
"987",1993-11-22,"0.88"
"988",1993-11-23,"0.88"
"989",1993-11-24,"0.88"
"990",1993-11-25,"0.88"
"991",1993-11-26,"0.88"
"992",1993-11-29,"0.88"
"993",1993-11-30,"0.88"
"994",1993-12-01,"0.88"
"995",1993-12-02,"0.89"
"996",1993-12-03,"0.88"
"997",1993-12-06,"0.88"
"998",1993-12-07,"0.87"
"999",1993-12-08,"0.87"
"1000",1993-12-09,"0.87"
"1001",1993-12-10,"0.87"
"1002",1993-12-13,"0.87"
"1003",1993-12-14,"0.88"
"1004",1993-12-15,"0.88"
"1005",1993-12-16,"0.88"
"1006",1993-12-17,"0.87"
"1007",1993-12-20,"0.88"
"1008",1993-12-21,"0.87"
"1009",1993-12-22,"0.87"
"1010",1993-12-23,"0.87"
"1011",1993-12-24,"0.87"
"1012",1993-12-29,"0.88"
"1013",1993-12-30,"0.89"
"1014",1993-12-31,"0.89"
"1015",1994-01-04,"0.89"
"1016",1994-01-05,"0.89"
"1017",1994-01-06,"0.89"
"1018",1994-01-07,"0.89"
"1019",1994-01-10,"0.89"
"1020",1994-01-11,"0.89"
"1021",1994-01-12,"0.89"
"1022",1994-01-13,"0.89"
"1023",1994-01-14,"0.89"
"1024",1994-01-17,"0.90"
"1025",1994-01-18,"0.89"
"1026",1994-01-19,"0.89"
"1027",1994-01-20,"0.89"
"1028",1994-01-21,"0.89"
"1029",1994-01-24,"0.89"
"1030",1994-01-25,"0.89"
"1031",1994-01-26,"0.89"
"1032",1994-01-27,"0.89"
"1033",1994-01-28,"0.88"
"1034",1994-01-31,"0.89"
"1035",1994-02-01,"0.88"
"1036",1994-02-02,"0.88"
"1037",1994-02-03,"0.88"
"1038",1994-02-04,"0.88"
"1039",1994-02-07,"0.90"
"1040",1994-02-08,"0.90"
"1041",1994-02-09,"0.89"
"1042",1994-02-10,"0.89"
"1043",1994-02-11,"0.89"
"1044",1994-02-14,"0.89"
"1045",1994-02-15,"0.88"
"1046",1994-02-16,"0.88"
"1047",1994-02-17,"0.88"
"1048",1994-02-18,"0.88"
"1049",1994-02-21,"0.88"
"1050",1994-02-22,"0.88"
"1051",1994-02-23,"0.88"
"1052",1994-02-24,"0.88"
"1053",1994-02-25,"0.87"
"1054",1994-02-28,"0.87"
"1055",1994-03-01,"0.87"
"1056",1994-03-02,"0.87"
"1057",1994-03-03,"0.87"
"1058",1994-03-04,"0.88"
"1059",1994-03-07,"0.88"
"1060",1994-03-08,"0.88"
"1061",1994-03-09,"0.87"
"1062",1994-03-10,"0.87"
"1063",1994-03-11,"0.86"
"1064",1994-03-14,"0.86"
"1065",1994-03-15,"0.87"
"1066",1994-03-16,"0.87"
"1067",1994-03-17,"0.86"
"1068",1994-03-18,"0.87"
"1069",1994-03-21,"0.87"
"1070",1994-03-22,"0.87"
"1071",1994-03-23,"0.86"
"1072",1994-03-24,"0.86"
"1073",1994-03-25,"0.86"
"1074",1994-03-28,"0.86"
"1075",1994-03-29,"0.85"
"1076",1994-03-30,"0.86"
"1077",1994-03-31,"0.85"
"1078",1994-04-05,"0.87"
"1079",1994-04-06,"0.87"
"1080",1994-04-07,"0.87"
"1081",1994-04-08,"0.87"
"1082",1994-04-11,"0.87"
"1083",1994-04-12,"0.87"
"1084",1994-04-13,"0.87"
"1085",1994-04-14,"0.87"
"1086",1994-04-15,"0.87"
"1087",1994-04-18,"0.88"
"1088",1994-04-19,"0.87"
"1089",1994-04-20,"0.86"
"1090",1994-04-21,"0.86"
"1091",1994-04-22,"0.86"
"1092",1994-04-25,"0.86"
"1093",1994-04-26,"0.86"
"1094",1994-04-27,"0.85"
"1095",1994-04-28,"0.85"
"1096",1994-04-29,"0.84"
"1097",1994-05-03,"0.84"
"1098",1994-05-04,"0.85"
"1099",1994-05-05,"0.85"
"1100",1994-05-06,"0.85"
"1101",1994-05-09,"0.85"
"1102",1994-05-10,"0.85"
"1103",1994-05-11,"0.85"
"1104",1994-05-12,"0.85"
"1105",1994-05-13,"0.85"
"1106",1994-05-16,"0.85"
"1107",1994-05-17,"0.85"
"1108",1994-05-18,"0.85"
"1109",1994-05-19,"0.84"
"1110",1994-05-20,"0.84"
"1111",1994-05-23,"0.84"
"1112",1994-05-24,"0.84"
"1113",1994-05-25,"0.84"
"1114",1994-05-26,"0.84"
"1115",1994-05-27,"0.84"
"1116",1994-05-31,"0.84"
"1117",1994-06-01,"0.84"
"1118",1994-06-02,"0.84"
"1119",1994-06-03,"0.85"
"1120",1994-06-06,"0.85"
"1121",1994-06-07,"0.85"
"1122",1994-06-08,"0.85"
"1123",1994-06-09,"0.85"
"1124",1994-06-10,"0.85"
"1125",1994-06-13,"0.84"
"1126",1994-06-14,"0.84"
"1127",1994-06-15,"0.84"
"1128",1994-06-16,"0.84"
"1129",1994-06-17,"0.84"
"1130",1994-06-20,"0.82"
"1131",1994-06-21,"0.82"
"1132",1994-06-22,"0.82"
"1133",1994-06-23,"0.82"
"1134",1994-06-24,"0.82"
"1135",1994-06-27,"0.81"
"1136",1994-06-28,"0.81"
"1137",1994-06-29,"0.81"
"1138",1994-06-30,"0.82"
"1139",1994-07-01,"0.82"
"1140",1994-07-04,"0.82"
"1141",1994-07-05,"0.81"
"1142",1994-07-06,"0.81"
"1143",1994-07-07,"0.81"
"1144",1994-07-08,"0.81"
"1145",1994-07-11,"0.79"
"1146",1994-07-12,"0.78"
"1147",1994-07-13,"0.79"
"1148",1994-07-14,"0.79"
"1149",1994-07-15,"0.80"
"1150",1994-07-18,"0.79"
"1151",1994-07-19,"0.80"
"1152",1994-07-20,"0.80"
"1153",1994-07-21,"0.81"
"1154",1994-07-22,"0.82"
"1155",1994-07-25,"0.81"
"1156",1994-07-26,"0.81"
"1157",1994-07-27,"0.81"
"1158",1994-07-28,"0.81"
"1159",1994-07-29,"0.82"
"1160",1994-08-01,"0.81"
"1161",1994-08-02,"0.81"
"1162",1994-08-03,"0.81"
"1163",1994-08-04,"0.81"
"1164",1994-08-05,"0.81"
"1165",1994-08-08,"0.81"
"1166",1994-08-09,"0.81"
"1167",1994-08-10,"0.81"
"1168",1994-08-11,"0.82"
"1169",1994-08-12,"0.80"
"1170",1994-08-15,"0.80"
"1171",1994-08-16,"0.80"
"1172",1994-08-17,"0.80"
"1173",1994-08-18,"0.80"
"1174",1994-08-19,"0.79"
"1175",1994-08-22,"0.79"
"1176",1994-08-23,"0.79"
"1177",1994-08-24,"0.79"
"1178",1994-08-25,"0.80"
"1179",1994-08-26,"0.80"
"1180",1994-08-30,"0.81"
"1181",1994-08-31,"0.81"
"1182",1994-09-01,"0.81"
"1183",1994-09-02,"0.80"
"1184",1994-09-05,"0.80"
"1185",1994-09-06,"0.79"
"1186",1994-09-07,"0.80"
"1187",1994-09-08,"0.80"
"1188",1994-09-09,"0.79"
"1189",1994-09-12,"0.79"
"1190",1994-09-13,"0.80"
"1191",1994-09-14,"0.79"
"1192",1994-09-15,"0.80"
"1193",1994-09-16,"0.79"
"1194",1994-09-19,"0.80"
"1195",1994-09-20,"0.80"
"1196",1994-09-21,"0.79"
"1197",1994-09-22,"0.80"
"1198",1994-09-23,"0.79"
"1199",1994-09-26,"0.80"
"1200",1994-09-27,"0.79"
"1201",1994-09-28,"0.79"
"1202",1994-09-29,"0.79"
"1203",1994-09-30,"0.80"
"1204",1994-10-03,"0.80"
"1205",1994-10-04,"0.80"
"1206",1994-10-05,"0.79"
"1207",1994-10-06,"0.79"
"1208",1994-10-07,"0.79"
"1209",1994-10-10,"0.80"
"1210",1994-10-11,"0.80"
"1211",1994-10-12,"0.79"
"1212",1994-10-13,"0.79"
"1213",1994-10-14,"0.78"
"1214",1994-10-17,"0.77"
"1215",1994-10-18,"0.77"
"1216",1994-10-19,"0.77"
"1217",1994-10-20,"0.77"
"1218",1994-10-21,"0.77"
"1219",1994-10-24,"0.77"
"1220",1994-10-25,"0.77"
"1221",1994-10-26,"0.77"
"1222",1994-10-27,"0.77"
"1223",1994-10-28,"0.78"
"1224",1994-10-31,"0.78"
"1225",1994-11-01,"0.77"
"1226",1994-11-02,"0.77"
"1227",1994-11-03,"0.78"
"1228",1994-11-04,"0.79"
"1229",1994-11-07,"0.78"
"1230",1994-11-08,"0.78"
"1231",1994-11-09,"0.79"
"1232",1994-11-10,"0.79"
"1233",1994-11-11,"0.79"
"1234",1994-11-14,"0.80"
"1235",1994-11-15,"0.80"
"1236",1994-11-16,"0.80"
"1237",1994-11-17,"0.80"
"1238",1994-11-18,"0.80"
"1239",1994-11-21,"0.80"
"1240",1994-11-22,"0.80"
"1241",1994-11-23,"0.80"
"1242",1994-11-24,"0.80"
"1243",1994-11-25,"0.81"
"1244",1994-11-28,"0.81"
"1245",1994-11-29,"0.81"
"1246",1994-11-30,"0.81"
"1247",1994-12-01,"0.81"
"1248",1994-12-02,"0.81"
"1249",1994-12-05,"0.81"
"1250",1994-12-06,"0.81"
"1251",1994-12-07,"0.81"
"1252",1994-12-08,"0.81"
"1253",1994-12-09,"0.81"
"1254",1994-12-12,"0.81"
"1255",1994-12-13,"0.81"
"1256",1994-12-14,"0.81"
"1257",1994-12-15,"0.81"
"1258",1994-12-16,"0.81"
"1259",1994-12-19,"0.82"
"1260",1994-12-20,"0.81"
"1261",1994-12-21,"0.81"
"1262",1994-12-22,"0.82"
"1263",1994-12-23,"0.82"
"1264",1994-12-28,"0.82"
"1265",1994-12-29,"0.80"
"1266",1994-12-30,"0.80"
"1267",1995-01-03,"0.80"
"1268",1995-01-04,"0.81"
"1269",1995-01-05,"0.81"
"1270",1995-01-06,"0.81"
"1271",1995-01-09,"0.81"
"1272",1995-01-10,"0.80"
"1273",1995-01-11,"0.80"
"1274",1995-01-12,"0.80"
"1275",1995-01-13,"0.80"
"1276",1995-01-16,"0.79"
"1277",1995-01-17,"0.80"
"1278",1995-01-18,"0.80"
"1279",1995-01-19,"0.80"
"1280",1995-01-20,"0.79"
"1281",1995-01-23,"0.79"
"1282",1995-01-24,"0.79"
"1283",1995-01-25,"0.79"
"1284",1995-01-26,"0.79"
"1285",1995-01-27,"0.79"
"1286",1995-01-30,"0.79"
"1287",1995-01-31,"0.79"
"1288",1995-02-01,"0.79"
"1289",1995-02-02,"0.79"
"1290",1995-02-03,"0.79"
"1291",1995-02-06,"0.80"
"1292",1995-02-07,"0.80"
"1293",1995-02-08,"0.80"
"1294",1995-02-09,"0.80"
"1295",1995-02-10,"0.79"
"1296",1995-02-13,"0.79"
"1297",1995-02-14,"0.79"
"1298",1995-02-15,"0.79"
"1299",1995-02-16,"0.78"
"1300",1995-02-17,"0.78"
"1301",1995-02-20,"0.77"
"1302",1995-02-21,"0.78"
"1303",1995-02-22,"0.77"
"1304",1995-02-23,"0.77"
"1305",1995-02-24,"0.78"
"1306",1995-02-27,"0.77"
"1307",1995-02-28,"0.77"
"1308",1995-03-01,"0.77"
"1309",1995-03-02,"0.77"
"1310",1995-03-03,"0.76"
"1311",1995-03-06,"0.75"
"1312",1995-03-07,"0.75"
"1313",1995-03-08,"0.74"
"1314",1995-03-09,"0.74"
"1315",1995-03-10,"0.76"
"1316",1995-03-13,"0.75"
"1317",1995-03-14,"0.76"
"1318",1995-03-15,"0.75"
"1319",1995-03-16,"0.75"
"1320",1995-03-17,"0.75"
"1321",1995-03-20,"0.75"
"1322",1995-03-21,"0.76"
"1323",1995-03-22,"0.76"
"1324",1995-03-23,"0.75"
"1325",1995-03-24,"0.76"
"1326",1995-03-27,"0.75"
"1327",1995-03-28,"0.75"
"1328",1995-03-29,"0.74"
"1329",1995-03-30,"0.75"
"1330",1995-03-31,"0.73"
"1331",1995-04-03,"0.74"
"1332",1995-04-04,"0.74"
"1333",1995-04-05,"0.74"
"1334",1995-04-06,"0.74"
"1335",1995-04-07,"0.74"
"1336",1995-04-10,"0.75"
"1337",1995-04-11,"0.75"
"1338",1995-04-12,"0.75"
"1339",1995-04-13,"0.74"
"1340",1995-04-18,"0.73"
"1341",1995-04-19,"0.73"
"1342",1995-04-20,"0.74"
"1343",1995-04-21,"0.74"
"1344",1995-04-24,"0.74"
"1345",1995-04-25,"0.73"
"1346",1995-04-26,"0.74"
"1347",1995-04-27,"0.74"
"1348",1995-04-28,"0.74"
"1349",1995-05-01,"0.74"
"1350",1995-05-02,"0.74"
"1351",1995-05-03,"0.74"
"1352",1995-05-04,"0.73"
"1353",1995-05-05,"0.73"
"1354",1995-05-09,"0.73"
"1355",1995-05-10,"0.74"
"1356",1995-05-11,"0.75"
"1357",1995-05-12,"0.76"
"1358",1995-05-15,"0.76"
"1359",1995-05-16,"0.76"
"1360",1995-05-17,"0.76"
"1361",1995-05-18,"0.77"
"1362",1995-05-19,"0.76"
"1363",1995-05-22,"0.77"
"1364",1995-05-23,"0.76"
"1365",1995-05-24,"0.76"
"1366",1995-05-25,"0.75"
"1367",1995-05-26,"0.74"
"1368",1995-05-30,"0.74"
"1369",1995-05-31,"0.75"
"1370",1995-06-01,"0.75"
"1371",1995-06-02,"0.74"
"1372",1995-06-05,"0.74"
"1373",1995-06-06,"0.75"
"1374",1995-06-07,"0.75"
"1375",1995-06-08,"0.75"
"1376",1995-06-09,"0.74"
"1377",1995-06-12,"0.74"
"1378",1995-06-13,"0.75"
"1379",1995-06-14,"0.74"
"1380",1995-06-15,"0.75"
"1381",1995-06-16,"0.74"
"1382",1995-06-19,"0.74"
"1383",1995-06-20,"0.74"
"1384",1995-06-21,"0.74"
"1385",1995-06-22,"0.73"
"1386",1995-06-23,"0.73"
"1387",1995-06-26,"0.74"
"1388",1995-06-27,"0.73"
"1389",1995-06-28,"0.74"
"1390",1995-06-29,"0.74"
"1391",1995-06-30,"0.74"
"1392",1995-07-03,"0.73"
"1393",1995-07-04,"0.73"
"1394",1995-07-05,"0.73"
"1395",1995-07-06,"0.73"
"1396",1995-07-07,"0.74"
"1397",1995-07-10,"0.74"
"1398",1995-07-11,"0.74"
"1399",1995-07-12,"0.74"
"1400",1995-07-13,"0.73"
"1401",1995-07-14,"0.73"
"1402",1995-07-17,"0.74"
"1403",1995-07-18,"0.73"
"1404",1995-07-19,"0.73"
"1405",1995-07-20,"0.73"
"1406",1995-07-21,"0.73"
"1407",1995-07-24,"0.73"
"1408",1995-07-25,"0.73"
"1409",1995-07-26,"0.73"
"1410",1995-07-27,"0.73"
"1411",1995-07-28,"0.73"
"1412",1995-07-31,"0.73"
"1413",1995-08-01,"0.73"
"1414",1995-08-02,"0.73"
"1415",1995-08-03,"0.73"
"1416",1995-08-04,"0.73"
"1417",1995-08-07,"0.74"
"1418",1995-08-08,"0.74"
"1419",1995-08-09,"0.74"
"1420",1995-08-10,"0.74"
"1421",1995-08-11,"0.75"
"1422",1995-08-14,"0.75"
"1423",1995-08-15,"0.77"
"1424",1995-08-16,"0.77"
"1425",1995-08-17,"0.77"
"1426",1995-08-18,"0.77"
"1427",1995-08-21,"0.77"
"1428",1995-08-22,"0.77"
"1429",1995-08-23,"0.77"
"1430",1995-08-24,"0.77"
"1431",1995-08-25,"0.77"
"1432",1995-08-29,"0.77"
"1433",1995-08-30,"0.77"
"1434",1995-08-31,"0.77"
"1435",1995-09-01,"0.77"
"1436",1995-09-04,"0.77"
"1437",1995-09-05,"0.77"
"1438",1995-09-06,"0.77"
"1439",1995-09-07,"0.77"
"1440",1995-09-08,"0.77"
"1441",1995-09-11,"0.77"
"1442",1995-09-12,"0.77"
"1443",1995-09-13,"0.78"
"1444",1995-09-14,"0.78"
"1445",1995-09-15,"0.78"
"1446",1995-09-18,"0.77"
"1447",1995-09-19,"0.77"
"1448",1995-09-20,"0.77"
"1449",1995-09-21,"0.76"
"1450",1995-09-22,"0.75"
"1451",1995-09-25,"0.75"
"1452",1995-09-26,"0.75"
"1453",1995-09-27,"0.75"
"1454",1995-09-28,"0.75"
"1455",1995-09-29,"0.75"
"1456",1995-10-02,"0.75"
"1457",1995-10-03,"0.75"
"1458",1995-10-04,"0.75"
"1459",1995-10-05,"0.75"
"1460",1995-10-06,"0.75"
"1461",1995-10-09,"0.74"
"1462",1995-10-10,"0.75"
"1463",1995-10-11,"0.75"
"1464",1995-10-12,"0.75"
"1465",1995-10-13,"0.75"
"1466",1995-10-16,"0.75"
"1467",1995-10-17,"0.75"
"1468",1995-10-18,"0.75"
"1469",1995-10-19,"0.74"
"1470",1995-10-20,"0.74"
"1471",1995-10-23,"0.73"
"1472",1995-10-24,"0.73"
"1473",1995-10-25,"0.74"
"1474",1995-10-26,"0.74"
"1475",1995-10-27,"0.74"
"1476",1995-10-30,"0.74"
"1477",1995-10-31,"0.74"
"1478",1995-11-01,"0.74"
"1479",1995-11-02,"0.74"
"1480",1995-11-03,"0.74"
"1481",1995-11-06,"0.74"
"1482",1995-11-07,"0.74"
"1483",1995-11-08,"0.74"
"1484",1995-11-09,"0.74"
"1485",1995-11-10,"0.74"
"1486",1995-11-13,"0.74"
"1487",1995-11-14,"0.74"
"1488",1995-11-15,"0.74"
"1489",1995-11-16,"0.74"
"1490",1995-11-17,"0.74"
"1491",1995-11-20,"0.74"
"1492",1995-11-21,"0.74"
"1493",1995-11-22,"0.74"
"1494",1995-11-23,"0.74"
"1495",1995-11-24,"0.74"
"1496",1995-11-27,"0.75"
"1497",1995-11-28,"0.75"
"1498",1995-11-29,"0.75"
"1499",1995-11-30,"0.76"
"1500",1995-12-01,"0.76"
"1501",1995-12-04,"0.75"
"1502",1995-12-05,"0.75"
"1503",1995-12-06,"0.75"
"1504",1995-12-07,"0.75"
"1505",1995-12-08,"0.76"
"1506",1995-12-11,"0.75"
"1507",1995-12-12,"0.76"
"1508",1995-12-13,"0.76"
"1509",1995-12-14,"0.75"
"1510",1995-12-15,"0.75"
"1511",1995-12-18,"0.75"
"1512",1995-12-19,"0.75"
"1513",1995-12-20,"0.75"
"1514",1995-12-21,"0.75"
"1515",1995-12-22,"0.75"
"1516",1995-12-27,"0.75"
"1517",1995-12-28,"0.75"
"1518",1995-12-29,"0.75"
"1519",1996-01-02,"0.75"
"1520",1996-01-03,"0.75"
"1521",1996-01-04,"0.76"
"1522",1996-01-05,"0.75"
"1523",1996-01-08,"0.75"
"1524",1996-01-09,"0.75"
"1525",1996-01-10,"0.75"
"1526",1996-01-11,"0.75"
"1527",1996-01-12,"0.75"
"1528",1996-01-15,"0.75"
"1529",1996-01-16,"0.76"
"1530",1996-01-17,"0.76"
"1531",1996-01-18,"0.76"
"1532",1996-01-19,"0.77"
"1533",1996-01-22,"0.77"
"1534",1996-01-23,"0.77"
"1535",1996-01-24,"0.77"
"1536",1996-01-25,"0.77"
"1537",1996-01-26,"0.78"
"1538",1996-01-29,"0.77"
"1539",1996-01-30,"0.77"
"1540",1996-01-31,"0.77"
"1541",1996-02-01,"0.77"
"1542",1996-02-02,"0.77"
"1543",1996-02-05,"0.76"
"1544",1996-02-06,"0.76"
"1545",1996-02-07,"0.77"
"1546",1996-02-08,"0.77"
"1547",1996-02-09,"0.77"
"1548",1996-02-12,"0.76"
"1549",1996-02-13,"0.77"
"1550",1996-02-14,"0.76"
"1551",1996-02-15,"0.77"
"1552",1996-02-16,"0.76"
"1553",1996-02-19,"0.75"
"1554",1996-02-20,"0.76"
"1555",1996-02-21,"0.76"
"1556",1996-02-22,"0.76"
"1557",1996-02-23,"0.75"
"1558",1996-02-26,"0.75"
"1559",1996-02-27,"0.75"
"1560",1996-02-28,"0.76"
"1561",1996-02-29,"0.76"
"1562",1996-03-01,"0.77"
"1563",1996-03-04,"0.77"
"1564",1996-03-05,"0.77"
"1565",1996-03-06,"0.76"
"1566",1996-03-07,"0.77"
"1567",1996-03-08,"0.77"
"1568",1996-03-11,"0.77"
"1569",1996-03-12,"0.77"
"1570",1996-03-13,"0.76"
"1571",1996-03-14,"0.76"
"1572",1996-03-15,"0.77"
"1573",1996-03-18,"0.76"
"1574",1996-03-19,"0.76"
"1575",1996-03-20,"0.77"
"1576",1996-03-21,"0.77"
"1577",1996-03-22,"0.77"
"1578",1996-03-25,"0.77"
"1579",1996-03-26,"0.77"
"1580",1996-03-27,"0.77"
"1581",1996-03-28,"0.77"
"1582",1996-03-29,"0.77"
"1583",1996-04-01,"0.77"
"1584",1996-04-02,"0.77"
"1585",1996-04-03,"0.77"
"1586",1996-04-04,"0.77"
"1587",1996-04-09,"0.77"
"1588",1996-04-10,"0.77"
"1589",1996-04-11,"0.77"
"1590",1996-04-12,"0.78"
"1591",1996-04-15,"0.78"
"1592",1996-04-16,"0.78"
"1593",1996-04-17,"0.78"
"1594",1996-04-18,"0.78"
"1595",1996-04-19,"0.78"
"1596",1996-04-22,"0.78"
"1597",1996-04-23,"0.78"
"1598",1996-04-24,"0.78"
"1599",1996-04-25,"0.79"
"1600",1996-04-26,"0.79"
"1601",1996-04-29,"0.78"
"1602",1996-04-30,"0.79"
"1603",1996-05-01,"0.79"
"1604",1996-05-02,"0.79"
"1605",1996-05-03,"0.79"
"1606",1996-05-07,"0.78"
"1607",1996-05-08,"0.78"
"1608",1996-05-09,"0.78"
"1609",1996-05-10,"0.78"
"1610",1996-05-13,"0.79"
"1611",1996-05-14,"0.79"
"1612",1996-05-15,"0.79"
"1613",1996-05-16,"0.79"
"1614",1996-05-17,"0.78"
"1615",1996-05-20,"0.79"
"1616",1996-05-21,"0.79"
"1617",1996-05-22,"0.79"
"1618",1996-05-23,"0.79"
"1619",1996-05-24,"0.79"
"1620",1996-05-28,"0.79"
"1621",1996-05-29,"0.79"
"1622",1996-05-30,"0.79"
"1623",1996-05-31,"0.78"
"1624",1996-06-03,"0.78"
"1625",1996-06-04,"0.79"
"1626",1996-06-05,"0.79"
"1627",1996-06-06,"0.79"
"1628",1996-06-07,"0.79"
"1629",1996-06-10,"0.79"
"1630",1996-06-11,"0.79"
"1631",1996-06-12,"0.79"
"1632",1996-06-13,"0.79"
"1633",1996-06-14,"0.78"
"1634",1996-06-17,"0.78"
"1635",1996-06-18,"0.78"
"1636",1996-06-19,"0.78"
"1637",1996-06-20,"0.78"
"1638",1996-06-21,"0.78"
"1639",1996-06-24,"0.79"
"1640",1996-06-25,"0.79"
"1641",1996-06-26,"0.78"
"1642",1996-06-27,"0.78"
"1643",1996-06-28,"0.78"
"1644",1996-07-01,"0.78"
"1645",1996-07-02,"0.78"
"1646",1996-07-03,"0.78"
"1647",1996-07-04,"0.78"
"1648",1996-07-05,"0.78"
"1649",1996-07-08,"0.78"
"1650",1996-07-09,"0.78"
"1651",1996-07-10,"0.78"
"1652",1996-07-11,"0.78"
"1653",1996-07-12,"0.78"
"1654",1996-07-15,"0.78"
"1655",1996-07-16,"0.77"
"1656",1996-07-17,"0.77"
"1657",1996-07-18,"0.77"
"1658",1996-07-19,"0.77"
"1659",1996-07-22,"0.76"
"1660",1996-07-23,"0.77"
"1661",1996-07-24,"0.77"
"1662",1996-07-25,"0.76"
"1663",1996-07-26,"0.76"
"1664",1996-07-29,"0.76"
"1665",1996-07-30,"0.76"
"1666",1996-07-31,"0.76"
"1667",1996-08-01,"0.76"
"1668",1996-08-02,"0.76"
"1669",1996-08-05,"0.76"
"1670",1996-08-06,"0.76"
"1671",1996-08-07,"0.76"
"1672",1996-08-08,"0.77"
"1673",1996-08-09,"0.76"
"1674",1996-08-12,"0.76"
"1675",1996-08-13,"0.76"
"1676",1996-08-14,"0.76"
"1677",1996-08-15,"0.77"
"1678",1996-08-16,"0.77"
"1679",1996-08-19,"0.77"
"1680",1996-08-20,"0.77"
"1681",1996-08-21,"0.76"
"1682",1996-08-22,"0.77"
"1683",1996-08-23,"0.77"
"1684",1996-08-27,"0.76"
"1685",1996-08-28,"0.76"
"1686",1996-08-29,"0.76"
"1687",1996-08-30,"0.76"
"1688",1996-09-02,"0.77"
"1689",1996-09-03,"0.76"
"1690",1996-09-04,"0.76"
"1691",1996-09-05,"0.76"
"1692",1996-09-06,"0.77"
"1693",1996-09-09,"0.77"
"1694",1996-09-10,"0.77"
"1695",1996-09-11,"0.78"
"1696",1996-09-12,"0.78"
"1697",1996-09-13,"0.78"
"1698",1996-09-16,"0.78"
"1699",1996-09-17,"0.78"
"1700",1996-09-18,"0.78"
"1701",1996-09-19,"0.78"
"1702",1996-09-20,"0.78"
"1703",1996-09-23,"0.78"
