"","Date","RTY.Index"
"877",1993-05-10,"228.72"
"878",1993-05-11,"229.40"
"879",1993-05-12,"229.45"
"880",1993-05-13,"228.13"
"881",1993-05-14,"228.04"
"882",1993-05-17,"228.03"
"883",1993-05-18,"228.54"
"884",1993-05-19,"229.90"
"885",1993-05-20,"230.83"
"886",1993-05-21,"230.49"
"887",1993-05-24,"230.42"
"888",1993-05-25,"231.09"
"889",1993-05-26,"232.70"
"890",1993-05-27,"233.25"
"891",1993-05-28,"232.83"
"892",1993-05-31,"232.13"
"893",1993-06-01,"233.74"
"894",1993-06-02,"234.48"
"895",1993-06-03,"234.89"
"896",1993-06-04,"234.01"
"897",1993-06-07,"232.27"
"898",1993-06-08,"230.07"
"899",1993-06-09,"230.49"
"900",1993-06-10,"229.74"
"901",1993-06-11,"230.21"
"902",1993-06-14,"230.50"
"903",1993-06-15,"231.14"
"904",1993-06-16,"230.77"
"905",1993-06-17,"230.61"
"906",1993-06-18,"229.74"
"907",1993-06-21,"229.09"
"908",1993-06-22,"228.87"
"909",1993-06-23,"228.45"
"910",1993-06-24,"229.09"
"911",1993-06-25,"230.17"
"912",1993-06-28,"231.90"
"913",1993-06-29,"232.35"
"914",1993-06-30,"233.99"
"915",1993-07-01,"234.78"
"916",1993-07-02,"234.83"
"917",1993-07-05,"234.22"
"918",1993-07-06,"234.58"
"919",1993-07-07,"233.79"
"920",1993-07-08,"234.78"
"921",1993-07-09,"235.60"
"922",1993-07-12,"236.51"
"923",1993-07-13,"236.95"
"924",1993-07-14,"238.46"
"925",1993-07-15,"238.04"
"926",1993-07-16,"236.75"
"927",1993-07-19,"235.47"
"928",1993-07-20,"235.56"
"929",1993-07-21,"235.52"
"930",1993-07-22,"234.36"
"931",1993-07-23,"234.89"
"932",1993-07-26,"236.24"
"933",1993-07-27,"235.76"
"934",1993-07-28,"236.57"
"935",1993-07-29,"237.13"
"936",1993-07-30,"237.02"
"937",1993-08-02,"237.64"
"938",1993-08-03,"238.33"
"939",1993-08-04,"239.04"
"940",1993-08-05,"238.72"
"941",1993-08-06,"239.21"
"942",1993-08-09,"239.73"
"943",1993-08-10,"240.24"
"944",1993-08-11,"240.54"
"945",1993-08-12,"240.04"
"946",1993-08-13,"240.29"
"947",1993-08-16,"240.75"
"948",1993-08-17,"241.82"
"949",1993-08-18,"243.41"
"950",1993-08-19,"243.11"
"951",1993-08-20,"243.46"
"952",1993-08-23,"243.49"
"953",1993-08-24,"244.75"
"954",1993-08-25,"244.94"
"955",1993-08-26,"244.41"
"956",1993-08-27,"244.70"
"957",1993-08-30,"245.38"
"958",1993-08-31,"246.94"
"959",1993-09-01,"247.69"
"960",1993-09-02,"248.70"
"961",1993-09-03,"249.24"
"962",1993-09-06,"248.68"
"963",1993-09-07,"246.71"
"964",1993-09-08,"243.55"
"965",1993-09-09,"245.17"
"966",1993-09-10,"247.12"
"967",1993-09-13,"246.99"
"968",1993-09-14,"245.03"
"969",1993-09-15,"245.89"
"970",1993-09-16,"246.14"
"971",1993-09-17,"246.52"
"972",1993-09-20,"246.44"
"973",1993-09-21,"244.32"
"974",1993-09-22,"247.07"
"975",1993-09-23,"248.58"
"976",1993-09-24,"249.28"
"977",1993-09-27,"250.59"
"978",1993-09-28,"251.25"
"979",1993-09-29,"252.13"
"980",1993-09-30,"253.62"
"981",1993-10-01,"253.71"
"982",1993-10-04,"254.33"
"983",1993-10-05,"253.80"
"984",1993-10-06,"255.07"
"985",1993-10-07,"254.82"
"986",1993-10-08,"254.74"
"987",1993-10-11,"255.77"
"988",1993-10-12,"257.18"
"989",1993-10-13,"258.60"
"990",1993-10-14,"259.70"
"991",1993-10-15,"260.74"
"992",1993-10-18,"260.26"
"993",1993-10-19,"256.65"
"994",1993-10-20,"255.76"
"995",1993-10-21,"255.85"
"996",1993-10-22,"256.53"
"997",1993-10-25,"256.27"
"998",1993-10-26,"255.56"
"999",1993-10-27,"256.71"
"1000",1993-10-28,"257.56"
"1001",1993-10-29,"259.95"
"1002",1993-11-01,"260.17"
"1003",1993-11-02,"260.90"
"1004",1993-11-03,"257.77"
"1005",1993-11-04,"253.82"
"1006",1993-11-05,"253.87"
"1007",1993-11-08,"255.24"
"1008",1993-11-09,"256.43"
"1009",1993-11-10,"257.65"
"1010",1993-11-11,"258.14"
"1011",1993-11-12,"258.60"
"1012",1993-11-15,"257.16"
"1013",1993-11-16,"256.12"
"1014",1993-11-17,"254.37"
"1015",1993-11-18,"252.72"
"1016",1993-11-19,"251.71"
"1017",1993-11-22,"247.62"
"1018",1993-11-23,"248.86"
"1019",1993-11-24,"250.52"
"1020",1993-11-25,"249.82"
"1021",1993-11-26,"250.66"
"1022",1993-11-29,"250.85"
"1023",1993-11-30,"251.09"
"1024",1993-12-01,"253.31"
"1025",1993-12-02,"253.56"
"1026",1993-12-03,"254.54"
"1027",1993-12-06,"254.65"
"1028",1993-12-07,"254.73"
"1029",1993-12-08,"255.04"
"1030",1993-12-09,"254.13"
"1031",1993-12-10,"253.51"
"1032",1993-12-13,"252.96"
"1033",1993-12-14,"250.61"
"1034",1993-12-15,"250.60"
"1035",1993-12-16,"251.31"
"1036",1993-12-17,"252.99"
"1037",1993-12-20,"252.64"
"1038",1993-12-21,"251.19"
"1039",1993-12-22,"251.09"
"1040",1993-12-23,"252.06"
"1041",1993-12-24,"251.32"
"1042",1993-12-27,"253.17"
"1043",1993-12-28,"254.46"
"1044",1993-12-29,"256.76"
"1045",1993-12-30,"256.88"
"1046",1993-12-31,"259.34"
"1047",1994-01-03,"257.27"
"1048",1994-01-04,"257.74"
"1049",1994-01-05,"258.77"
"1050",1994-01-06,"259.04"
"1051",1994-01-07,"259.91"
"1052",1994-01-10,"260.48"
"1053",1994-01-11,"260.34"
"1054",1994-01-12,"260.92"
"1055",1994-01-13,"261.41"
"1056",1994-01-14,"262.05"
"1057",1994-01-17,"262.65"
"1058",1994-01-18,"263.10"
"1059",1994-01-19,"263.36"
"1060",1994-01-20,"264.15"
"1061",1994-01-21,"264.57"
"1062",1994-01-24,"263.62"
"1063",1994-01-25,"262.76"
"1064",1994-01-26,"263.59"
"1065",1994-01-27,"264.36"
"1066",1994-01-28,"265.70"
"1067",1994-01-31,"267.26"
"1068",1994-02-01,"267.23"
"1069",1994-02-02,"268.29"
"1070",1994-02-03,"268.22"
"1071",1994-02-04,"262.27"
"1072",1994-02-07,"262.26"
"1073",1994-02-08,"263.94"
"1074",1994-02-09,"265.78"
"1075",1994-02-10,"264.68"
"1076",1994-02-11,"263.37"
"1077",1994-02-14,"263.79"
"1078",1994-02-15,"264.99"
"1079",1994-02-16,"266.45"
"1080",1994-02-17,"265.39"
"1081",1994-02-18,"264.67"
"1082",1994-02-21,"264.05"
"1083",1994-02-22,"265.55"
"1084",1994-02-23,"265.37"
"1085",1994-02-24,"262.69"
"1086",1994-02-25,"263.35"
"1087",1994-02-28,"266.01"
"1088",1994-03-01,"264.88"
"1089",1994-03-02,"263.18"
"1090",1994-03-03,"263.67"
"1091",1994-03-04,"265.31"
"1092",1994-03-07,"267.29"
"1093",1994-03-08,"267.04"
"1094",1994-03-09,"266.96"
"1095",1994-03-10,"265.93"
"1096",1994-03-11,"266.05"
"1097",1994-03-14,"266.77"
"1098",1994-03-15,"267.39"
"1099",1994-03-16,"269.69"
"1100",1994-03-17,"270.27"
"1101",1994-03-18,"271.65"
"1102",1994-03-21,"269.51"
"1103",1994-03-22,"270.08"
"1104",1994-03-23,"270.74"
"1105",1994-03-24,"267.60"
"1106",1994-03-25,"266.99"
"1107",1994-03-28,"263.04"
"1108",1994-03-29,"257.52"
"1109",1994-03-30,"253.01"
"1110",1994-03-31,"251.64"
"1111",1994-04-01,"251.06"
"1112",1994-04-04,"247.54"
"1113",1994-04-05,"254.49"
"1114",1994-04-06,"255.01"
"1115",1994-04-07,"256.48"
"1116",1994-04-08,"255.21"
"1117",1994-04-11,"255.17"
"1118",1994-04-12,"253.23"
"1119",1994-04-13,"250.07"
"1120",1994-04-14,"250.49"
"1121",1994-04-15,"250.68"
"1122",1994-04-18,"248.86"
"1123",1994-04-19,"246.09"
"1124",1994-04-20,"242.63"
"1125",1994-04-21,"245.73"
"1126",1994-04-22,"247.00"
"1127",1994-04-25,"249.78"
"1128",1994-04-26,"251.42"
"1129",1994-04-27,"251.42"
"1130",1994-04-28,"251.75"
"1131",1994-04-29,"252.95"
"1132",1994-05-02,"254.38"
"1133",1994-05-03,"254.94"
"1134",1994-05-04,"254.81"
"1135",1994-05-05,"254.55"
"1136",1994-05-06,"252.08"
"1137",1994-05-09,"248.78"
"1138",1994-05-10,"249.01"
"1139",1994-05-11,"246.16"
"1140",1994-05-12,"246.78"
"1141",1994-05-13,"246.02"
"1142",1994-05-16,"244.58"
"1143",1994-05-17,"244.39"
"1144",1994-05-18,"246.98"
"1145",1994-05-19,"249.15"
"1146",1994-05-20,"248.79"
"1147",1994-05-23,"248.23"
"1148",1994-05-24,"248.85"
"1149",1994-05-25,"248.74"
"1150",1994-05-26,"249.46"
"1151",1994-05-27,"249.96"
"1152",1994-05-30,"249.46"
"1153",1994-05-31,"249.76"
"1154",1994-06-01,"250.55"
"1155",1994-06-02,"252.49"
"1156",1994-06-03,"252.53"
"1157",1994-06-06,"253.12"
"1158",1994-06-07,"252.12"
"1159",1994-06-08,"250.50"
"1160",1994-06-09,"249.71"
"1161",1994-06-10,"251.05"
"1162",1994-06-13,"250.84"
"1163",1994-06-14,"251.68"
"1164",1994-06-15,"251.76"
"1165",1994-06-16,"252.22"
"1166",1994-06-17,"251.06"
"1167",1994-06-20,"247.50"
"1168",1994-06-21,"244.56"
"1169",1994-06-22,"245.77"
"1170",1994-06-23,"243.04"
"1171",1994-06-24,"239.92"
"1172",1994-06-27,"240.74"
"1173",1994-06-28,"239.63"
"1174",1994-06-29,"240.86"
"1175",1994-06-30,"240.96"
"1176",1994-07-01,"241.76"
"1177",1994-07-04,"241.13"
"1178",1994-07-05,"241.27"
"1179",1994-07-06,"241.33"
"1180",1994-07-07,"242.39"
"1181",1994-07-08,"242.62"
"1182",1994-07-11,"242.35"
"1183",1994-07-12,"242.80"
"1184",1994-07-13,"244.24"
"1185",1994-07-14,"246.33"
"1186",1994-07-15,"246.27"
"1187",1994-07-18,"246.19"
"1188",1994-07-19,"245.85"
"1189",1994-07-20,"244.29"
"1190",1994-07-21,"244.47"
"1191",1994-07-22,"243.91"
"1192",1994-07-25,"243.95"
"1193",1994-07-26,"243.59"
"1194",1994-07-27,"242.63"
"1195",1994-07-28,"242.34"
"1196",1994-07-29,"244.67"
"1197",1994-08-01,"245.60"
"1198",1994-08-02,"246.18"
"1199",1994-08-03,"246.30"
"1200",1994-08-04,"245.33"
"1201",1994-08-05,"244.77"
"1202",1994-08-08,"245.19"
"1203",1994-08-09,"245.51"
"1204",1994-08-10,"247.02"
"1205",1994-08-11,"246.87"
"1206",1994-08-12,"247.71"
"1207",1994-08-15,"248.37"
"1208",1994-08-16,"248.74"
"1209",1994-08-17,"249.83"
"1210",1994-08-18,"249.74"
"1211",1994-08-19,"250.26"
"1212",1994-08-22,"250.28"
"1213",1994-08-23,"252.00"
"1214",1994-08-24,"253.22"
"1215",1994-08-25,"253.71"
"1216",1994-08-26,"255.14"
"1217",1994-08-29,"255.73"
"1218",1994-08-30,"256.72"
"1219",1994-08-31,"257.92"
"1220",1994-09-01,"256.60"
"1221",1994-09-02,"256.74"
"1222",1994-09-05,"256.19"
"1223",1994-09-06,"256.34"
"1224",1994-09-07,"257.35"
"1225",1994-09-08,"258.71"
"1226",1994-09-09,"257.33"
"1227",1994-09-12,"256.43"
"1228",1994-09-13,"257.53"
"1229",1994-09-14,"258.08"
"1230",1994-09-15,"260.34"
"1231",1994-09-16,"260.42"
"1232",1994-09-19,"259.56"
"1233",1994-09-20,"257.06"
"1234",1994-09-21,"254.99"
"1235",1994-09-22,"254.91"
"1236",1994-09-23,"254.25"
"1237",1994-09-26,"253.74"
"1238",1994-09-27,"253.66"
"1239",1994-09-28,"255.01"
"1240",1994-09-29,"254.72"
"1241",1994-09-30,"256.69"
"1242",1994-10-03,"255.30"
"1243",1994-10-04,"251.92"
"1244",1994-10-05,"249.96"
"1245",1994-10-06,"250.04"
"1246",1994-10-07,"251.21"
"1247",1994-10-10,"252.98"
"1248",1994-10-11,"254.94"
"1249",1994-10-12,"255.45"
"1250",1994-10-13,"255.68"
"1251",1994-10-14,"255.37"
"1252",1994-10-17,"255.51"
"1253",1994-10-18,"254.40"
"1254",1994-10-19,"255.35"
"1255",1994-10-20,"254.09"
"1256",1994-10-21,"253.34"
"1257",1994-10-24,"252.12"
"1258",1994-10-25,"250.96"
"1259",1994-10-26,"251.11"
"1260",1994-10-27,"252.48"
"1261",1994-10-28,"255.22"
"1262",1994-10-31,"255.41"
"1263",1994-11-01,"253.81"
"1264",1994-11-02,"254.07"
"1265",1994-11-03,"254.50"
"1266",1994-11-04,"253.12"
"1267",1994-11-07,"252.17"
"1268",1994-11-08,"252.46"
"1269",1994-11-09,"252.07"
"1270",1994-11-10,"251.06"
"1271",1994-11-11,"249.81"
"1272",1994-11-14,"250.55"
"1273",1994-11-15,"251.23"
"1274",1994-11-16,"250.92"
"1275",1994-11-17,"250.04"
"1276",1994-11-18,"248.97"
"1277",1994-11-21,"247.07"
"1278",1994-11-22,"242.74"
"1279",1994-11-23,"241.09"
"1280",1994-11-24,"240.63"
"1281",1994-11-25,"242.32"
"1282",1994-11-28,"243.09"
"1283",1994-11-29,"244.14"
"1284",1994-11-30,"244.74"
"1285",1994-12-01,"242.50"
"1286",1994-12-02,"243.30"
"1287",1994-12-05,"243.46"
"1288",1994-12-06,"242.59"
"1289",1994-12-07,"240.64"
"1290",1994-12-08,"236.64"
"1291",1994-12-09,"235.71"
"1292",1994-12-12,"236.00"
"1293",1994-12-13,"236.31"
"1294",1994-12-14,"238.37"
"1295",1994-12-15,"241.67"
"1296",1994-12-16,"241.54"
"1297",1994-12-19,"240.86"
"1298",1994-12-20,"241.09"
"1299",1994-12-21,"243.86"
"1300",1994-12-22,"244.16"
"1301",1994-12-23,"245.21"
"1302",1994-12-26,"244.72"
"1303",1994-12-27,"246.41"
"1304",1994-12-28,"245.79"
"1305",1994-12-29,"247.40"
"1306",1994-12-30,"250.87"
"1307",1995-01-02,"250.38"
"1308",1995-01-03,"247.76"
"1309",1995-01-04,"247.94"
"1310",1995-01-05,"247.95"
"1311",1995-01-06,"248.60"
"1312",1995-01-09,"248.90"
"1313",1995-01-10,"249.47"
"1314",1995-01-11,"248.66"
"1315",1995-01-12,"248.79"
"1316",1995-01-13,"250.55"
"1317",1995-01-16,"252.14"
"1318",1995-01-17,"253.43"
"1319",1995-01-18,"252.85"
"1320",1995-01-19,"251.58"
"1321",1995-01-20,"250.22"
"1322",1995-01-23,"248.61"
"1323",1995-01-24,"249.49"
"1324",1995-01-25,"249.29"
"1325",1995-01-26,"248.56"
"1326",1995-01-27,"249.02"
"1327",1995-01-30,"247.09"
"1328",1995-01-31,"247.43"
"1329",1995-02-01,"248.10"
"1330",1995-02-02,"249.20"
"1331",1995-02-03,"251.40"
"1332",1995-02-06,"252.99"
"1333",1995-02-07,"253.56"
"1334",1995-02-08,"254.40"
"1335",1995-02-09,"254.92"
"1336",1995-02-10,"255.90"
"1337",1995-02-13,"256.13"
"1338",1995-02-14,"255.88"
"1339",1995-02-15,"258.09"
"1340",1995-02-16,"256.54"
"1341",1995-02-17,"255.33"
"1342",1995-02-20,"254.31"
"1343",1995-02-21,"254.46"
"1344",1995-02-22,"254.55"
"1345",1995-02-23,"255.58"
"1346",1995-02-24,"255.99"
"1347",1995-02-27,"254.39"
"1348",1995-02-28,"257.35"
"1349",1995-03-01,"256.64"
"1350",1995-03-02,"256.70"
"1351",1995-03-03,"257.51"
"1352",1995-03-06,"256.44"
"1353",1995-03-07,"254.73"
"1354",1995-03-08,"255.39"
"1355",1995-03-09,"255.35"
"1356",1995-03-10,"256.57"
"1357",1995-03-13,"256.77"
"1358",1995-03-14,"257.85"
"1359",1995-03-15,"257.95"
"1360",1995-03-16,"258.76"
"1361",1995-03-17,"257.94"
"1362",1995-03-20,"258.39"
"1363",1995-03-21,"257.70"
"1364",1995-03-22,"257.31"
"1365",1995-03-23,"258.10"
"1366",1995-03-24,"259.43"
"1367",1995-03-27,"260.36"
"1368",1995-03-28,"260.80"
"1369",1995-03-29,"260.46"
"1370",1995-03-30,"260.85"
"1371",1995-03-31,"261.36"
"1372",1995-04-03,"261.44"
"1373",1995-04-04,"261.37"
"1374",1995-04-05,"261.81"
"1375",1995-04-06,"261.85"
"1376",1995-04-07,"260.68"
"1377",1995-04-10,"262.27"
"1378",1995-04-11,"263.18"
"1379",1995-04-12,"263.59"
"1380",1995-04-13,"264.66"
"1381",1995-04-14,"263.97"
"1382",1995-04-17,"264.63"
"1383",1995-04-18,"263.52"
"1384",1995-04-19,"261.30"
"1385",1995-04-20,"261.91"
"1386",1995-04-21,"263.21"
"1387",1995-04-24,"264.32"
"1388",1995-04-25,"264.56"
"1389",1995-04-26,"265.57"
"1390",1995-04-27,"266.43"
"1391",1995-04-28,"266.93"
"1392",1995-05-01,"266.69"
"1393",1995-05-02,"266.66"
"1394",1995-05-03,"267.62"
"1395",1995-05-04,"266.44"
"1396",1995-05-05,"266.37"
"1397",1995-05-08,"267.82"
"1398",1995-05-09,"267.44"
"1399",1995-05-10,"268.57"
"1400",1995-05-11,"269.72"
"1401",1995-05-12,"270.66"
"1402",1995-05-15,"271.75"
"1403",1995-05-16,"272.97"
"1404",1995-05-17,"273.59"
"1405",1995-05-18,"271.74"
"1406",1995-05-19,"271.31"
"1407",1995-05-22,"272.38"
"1408",1995-05-23,"273.77"
"1409",1995-05-24,"273.25"
"1410",1995-05-25,"272.76"
"1411",1995-05-26,"271.31"
"1412",1995-05-29,"270.56"
"1413",1995-05-30,"269.95"
"1414",1995-05-31,"271.08"
"1415",1995-06-01,"272.34"
"1416",1995-06-02,"273.12"
"1417",1995-06-05,"275.06"
"1418",1995-06-06,"275.51"
"1419",1995-06-07,"275.66"
"1420",1995-06-08,"276.58"
"1421",1995-06-09,"276.05"
"1422",1995-06-12,"277.30"
"1423",1995-06-13,"279.08"
"1424",1995-06-14,"279.73"
"1425",1995-06-15,"281.21"
"1426",1995-06-16,"281.76"
"1427",1995-06-19,"283.14"
"1428",1995-06-20,"283.55"
"1429",1995-06-21,"283.72"
"1430",1995-06-22,"285.31"
"1431",1995-06-23,"284.94"
"1432",1995-06-26,"282.23"
"1433",1995-06-27,"281.28"
"1434",1995-06-28,"280.91"
"1435",1995-06-29,"282.08"
"1436",1995-06-30,"284.76"
"1437",1995-07-03,"284.70"
"1438",1995-07-04,"283.74"
"1439",1995-07-05,"285.87"
"1440",1995-07-06,"287.39"
"1441",1995-07-07,"290.38"
"1442",1995-07-10,"291.71"
"1443",1995-07-11,"292.10"
"1444",1995-07-12,"294.91"
"1445",1995-07-13,"295.79"
"1446",1995-07-14,"295.97"
"1447",1995-07-17,"297.14"
"1448",1995-07-18,"294.75"
"1449",1995-07-19,"288.20"
"1450",1995-07-20,"290.57"
"1451",1995-07-21,"291.69"
"1452",1995-07-24,"294.53"
"1453",1995-07-25,"295.88"
"1454",1995-07-26,"297.35"
"1455",1995-07-27,"299.92"
"1456",1995-07-28,"300.45"
"1457",1995-07-31,"300.91"
"1458",1995-08-01,"299.57"
"1459",1995-08-02,"299.15"
"1460",1995-08-03,"298.56"
"1461",1995-08-04,"299.51"
"1462",1995-08-07,"300.42"
"1463",1995-08-08,"300.04"
"1464",1995-08-09,"300.86"
"1465",1995-08-10,"300.51"
"1466",1995-08-11,"300.32"
"1467",1995-08-14,"301.55"
"1468",1995-08-15,"301.95"
"1469",1995-08-16,"303.63"
"1470",1995-08-17,"305.01"
"1471",1995-08-18,"305.60"
"1472",1995-08-21,"306.80"
"1473",1995-08-22,"305.65"
"1474",1995-08-23,"305.82"
"1475",1995-08-24,"304.96"
"1476",1995-08-25,"305.62"
"1477",1995-08-28,"304.62"
"1478",1995-08-29,"302.86"
"1479",1995-08-30,"304.59"
"1480",1995-08-31,"306.70"
"1481",1995-09-01,"307.52"
"1482",1995-09-04,"306.17"
"1483",1995-09-05,"309.61"
"1484",1995-09-06,"311.97"
"1485",1995-09-07,"313.40"
"1486",1995-09-08,"315.84"
"1487",1995-09-11,"316.32"
"1488",1995-09-12,"316.95"
"1489",1995-09-13,"317.39"
"1490",1995-09-14,"317.67"
"1491",1995-09-15,"315.72"
"1492",1995-09-18,"314.76"
"1493",1995-09-19,"315.24"
"1494",1995-09-20,"316.27"
"1495",1995-09-21,"314.96"
"1496",1995-09-22,"313.41"
"1497",1995-09-25,"311.53"
"1498",1995-09-26,"310.37"
"1499",1995-09-27,"307.21"
"1500",1995-09-28,"309.83"
"1501",1995-09-29,"311.74"
"1502",1995-10-02,"308.35"
"1503",1995-10-03,"305.32"
"1504",1995-10-04,"302.09"
"1505",1995-10-05,"302.49"
"1506",1995-10-06,"303.12"
"1507",1995-10-09,"297.95"
"1508",1995-10-10,"295.87"
"1509",1995-10-11,"299.20"
"1510",1995-10-12,"301.88"
"1511",1995-10-13,"303.34"
"1512",1995-10-16,"303.43"
"1513",1995-10-17,"303.95"
"1514",1995-10-18,"305.33"
"1515",1995-10-19,"304.65"
"1516",1995-10-20,"304.05"
"1517",1995-10-23,"302.26"
"1518",1995-10-24,"302.08"
"1519",1995-10-25,"299.13"
"1520",1995-10-26,"295.91"
"1521",1995-10-27,"295.74"
"1522",1995-10-30,"297.41"
"1523",1995-10-31,"297.53"
"1524",1995-11-01,"298.88"
"1525",1995-11-02,"302.14"
"1526",1995-11-03,"303.97"
"1527",1995-11-06,"304.07"
"1528",1995-11-07,"302.60"
"1529",1995-11-08,"303.43"
"1530",1995-11-09,"305.12"
"1531",1995-11-10,"305.46"
"1532",1995-11-13,"304.72"
"1533",1995-11-14,"302.61"
"1534",1995-11-15,"302.51"
"1535",1995-11-16,"303.93"
"1536",1995-11-17,"304.87"
"1537",1995-11-20,"303.34"
"1538",1995-11-21,"302.21"
"1539",1995-11-22,"302.34"
"1540",1995-11-23,"301.24"
"1541",1995-11-24,"303.16"
"1542",1995-11-27,"304.26"
"1543",1995-11-28,"305.71"
"1544",1995-11-29,"307.71"
"1545",1995-11-30,"309.60"
"1546",1995-12-01,"310.82"
"1547",1995-12-04,"313.55"
"1548",1995-12-05,"314.19"
"1549",1995-12-06,"313.68"
"1550",1995-12-07,"311.95"
"1551",1995-12-08,"312.54"
"1552",1995-12-11,"313.08"
"1553",1995-12-12,"312.59"
"1554",1995-12-13,"313.61"
"1555",1995-12-14,"313.54"
"1556",1995-12-15,"311.50"
"1557",1995-12-18,"304.77"
"1558",1995-12-19,"307.05"
"1559",1995-12-20,"309.86"
"1560",1995-12-21,"311.78"
"1561",1995-12-22,"313.40"
"1562",1995-12-25,"312.31"
"1563",1995-12-26,"313.99"
"1564",1995-12-27,"315.28"
"1565",1995-12-28,"315.22"
"1566",1995-12-29,"317.27"
"1567",1996-01-01,"315.97"
"1568",1996-01-02,"318.10"
"1569",1996-01-03,"316.43"
"1570",1996-01-04,"312.00"
"1571",1996-01-05,"313.41"
"1572",1996-01-08,"313.35"
"1573",1996-01-09,"308.59"
"1574",1996-01-10,"304.13"
"1575",1996-01-11,"306.93"
"1576",1996-01-12,"306.38"
"1577",1996-01-15,"303.34"
"1578",1996-01-16,"303.03"
"1579",1996-01-17,"303.91"
"1580",1996-01-18,"305.27"
"1581",1996-01-19,"306.59"
"1582",1996-01-22,"308.50"
"1583",1996-01-23,"309.65"
"1584",1996-01-24,"311.73"
"1585",1996-01-25,"311.81"
"1586",1996-01-26,"312.46"
"1587",1996-01-29,"313.05"
"1588",1996-01-30,"314.69"
"1589",1996-01-31,"316.70"
"1590",1996-02-01,"318.66"
"1591",1996-02-02,"318.94"
"1592",1996-02-05,"319.74"
"1593",1996-02-06,"321.42"
"1594",1996-02-07,"320.77"
"1595",1996-02-08,"321.78"
"1596",1996-02-09,"322.51"
"1597",1996-02-12,"322.74"
"1598",1996-02-13,"321.26"
"1599",1996-02-14,"322.49"
"1600",1996-02-15,"322.18"
"1601",1996-02-16,"323.04"
"1602",1996-02-19,"321.59"
"1603",1996-02-20,"320.27"
"1604",1996-02-21,"322.70"
"1605",1996-02-22,"326.48"
"1606",1996-02-23,"327.06"
"1607",1996-02-26,"326.62"
"1608",1996-02-27,"326.15"
"1609",1996-02-28,"326.52"
"1610",1996-02-29,"326.13"
"1611",1996-03-01,"325.41"
"1612",1996-03-04,"326.89"
"1613",1996-03-05,"328.18"
"1614",1996-03-06,"328.42"
"1615",1996-03-07,"328.75"
"1616",1996-03-08,"320.50"
"1617",1996-03-11,"323.39"
"1618",1996-03-12,"322.32"
"1619",1996-03-13,"324.79"
"1620",1996-03-14,"326.50"
"1621",1996-03-15,"326.48"
"1622",1996-03-18,"330.04"
"1623",1996-03-19,"330.31"
"1624",1996-03-20,"329.78"
"1625",1996-03-21,"330.28"
"1626",1996-03-22,"330.83"
"1627",1996-03-25,"329.10"
"1628",1996-03-26,"329.18"
"1629",1996-03-27,"329.96"
"1630",1996-03-28,"330.22"
"1631",1996-03-29,"332.27"
"1632",1996-04-01,"333.80"
"1633",1996-04-02,"334.60"
"1634",1996-04-03,"335.39"
"1635",1996-04-04,"336.15"
"1636",1996-04-05,"334.79"
"1637",1996-04-08,"332.04"
"1638",1996-04-09,"333.83"
"1639",1996-04-10,"332.39"
"1640",1996-04-11,"330.87"
"1641",1996-04-12,"332.50"
"1642",1996-04-15,"334.84"
"1643",1996-04-16,"336.87"
"1644",1996-04-17,"336.23"
"1645",1996-04-18,"338.82"
"1646",1996-04-19,"339.93"
"1647",1996-04-22,"342.39"
"1648",1996-04-23,"344.86"
"1649",1996-04-24,"346.06"
"1650",1996-04-25,"347.65"
"1651",1996-04-26,"349.21"
"1652",1996-04-29,"349.68"
"1653",1996-04-30,"349.75"
"1654",1996-05-01,"351.71"
"1655",1996-05-02,"347.37"
"1656",1996-05-03,"348.24"
"1657",1996-05-06,"348.23"
"1658",1996-05-07,"346.99"
"1659",1996-05-08,"346.58"
"1660",1996-05-09,"348.98"
"1661",1996-05-10,"352.43"
"1662",1996-05-13,"355.75"
"1663",1996-05-14,"358.76"
"1664",1996-05-15,"359.37"
"1665",1996-05-16,"360.13"
"1666",1996-05-17,"361.92"
"1667",1996-05-20,"364.36"
"1668",1996-05-21,"364.21"
"1669",1996-05-22,"365.71"
"1670",1996-05-23,"365.55"
"1671",1996-05-24,"365.80"
"1672",1996-05-27,"364.59"
"1673",1996-05-28,"362.88"
"1674",1996-05-29,"360.36"
"1675",1996-05-30,"361.61"
"1676",1996-05-31,"363.09"
"1677",1996-06-03,"362.57"
"1678",1996-06-04,"363.82"
"1679",1996-06-05,"364.78"
"1680",1996-06-06,"362.37"
"1681",1996-06-07,"359.94"
"1682",1996-06-10,"360.86"
"1683",1996-06-11,"360.57"
"1684",1996-06-12,"360.82"
"1685",1996-06-13,"358.58"
"1686",1996-06-14,"356.33"
"1687",1996-06-17,"355.09"
"1688",1996-06-18,"350.31"
"1689",1996-06-19,"348.47"
"1690",1996-06-20,"345.44"
"1691",1996-06-21,"346.51"
"1692",1996-06-24,"348.10"
"1693",1996-06-25,"345.79"
"1694",1996-06-26,"341.14"
"1695",1996-06-27,"343.22"
"1696",1996-06-28,"347.69"
"1697",1996-07-01,"348.71"
"1698",1996-07-02,"347.92"
"1699",1996-07-03,"345.76"
"1700",1996-07-04,"344.80"
"1701",1996-07-05,"340.61"
"1702",1996-07-08,"337.68"
"1703",1996-07-09,"337.44"
"1704",1996-07-10,"333.75"
"1705",1996-07-11,"325.66"
"1706",1996-07-12,"324.72"
