"","Date","LUACTRUU.Index"
"875",1993-06-24,"675.84"
"876",1993-06-25,"677.17"
"877",1993-06-28,"679.16"
"878",1993-06-29,"679.56"
"879",1993-06-30,"679.27"
"880",1993-07-01,"679.89"
"881",1993-07-02,"681.18"
"882",1993-07-06,"680.37"
"883",1993-07-07,"680.43"
"884",1993-07-08,"681.52"
"885",1993-07-09,"682.34"
"886",1993-07-12,"683.36"
"887",1993-07-13,"682.88"
"888",1993-07-14,"685.19"
"889",1993-07-15,"685.19"
"890",1993-07-16,"685.53"
"891",1993-07-19,"686.07"
"892",1993-07-20,"684.78"
"893",1993-07-21,"682.07"
"894",1993-07-22,"679.82"
"895",1993-07-23,"678.26"
"896",1993-07-26,"679.48"
"897",1993-07-27,"679.69"
"898",1993-07-28,"680.57"
"899",1993-07-29,"684.17"
"900",1993-07-30,"684.19"
"901",1993-08-02,"683.99"
"902",1993-08-03,"684.95"
"903",1993-08-04,"684.40"
"904",1993-08-05,"685.08"
"905",1993-08-06,"685.42"
"906",1993-08-09,"687.75"
"907",1993-08-10,"687.96"
"908",1993-08-11,"688.64"
"909",1993-08-12,"688.98"
"910",1993-08-13,"690.35"
"911",1993-08-16,"692.27"
"912",1993-08-17,"691.86"
"913",1993-08-18,"692.47"
"914",1993-08-19,"694.12"
"915",1993-08-20,"695.07"
"916",1993-08-23,"695.28"
"917",1993-08-24,"697.33"
"918",1993-08-25,"698.63"
"919",1993-08-26,"702.05"
"920",1993-08-27,"700.34"
"921",1993-08-30,"701.78"
"922",1993-08-31,"701.20"
"923",1993-09-02,"703.45"
"924",1993-09-03,"707.73"
"925",1993-09-07,"710.61"
"926",1993-09-08,"710.75"
"927",1993-09-09,"706.19"
"928",1993-09-10,"709.06"
"929",1993-09-13,"710.19"
"930",1993-09-14,"705.84"
"931",1993-09-15,"702.96"
"932",1993-09-16,"703.38"
"933",1993-09-17,"702.68"
"934",1993-09-20,"701.49"
"935",1993-09-21,"699.74"
"936",1993-09-22,"700.86"
"937",1993-09-23,"701.98"
"938",1993-09-24,"702.26"
"939",1993-09-27,"706.68"
"940",1993-09-28,"707.59"
"941",1993-09-29,"705.07"
"942",1993-09-30,"702.87"
"943",1993-10-01,"705.76"
"944",1993-10-04,"706.32"
"945",1993-10-05,"705.83"
"946",1993-10-06,"706.11"
"947",1993-10-07,"706.32"
"948",1993-10-08,"710.05"
"949",1993-10-12,"710.12"
"950",1993-10-13,"709.91"
"951",1993-10-14,"712.37"
"952",1993-10-15,"714.69"
"953",1993-10-18,"711.67"
"954",1993-10-19,"711.88"
"955",1993-10-20,"712.86"
"956",1993-10-21,"709.42"
"957",1993-10-22,"706.82"
"958",1993-10-25,"705.48"
"959",1993-10-26,"706.75"
"960",1993-10-27,"706.18"
"961",1993-10-28,"706.96"
"962",1993-10-29,"706.41"
"963",1993-11-01,"702.82"
"964",1993-11-02,"699.71"
"965",1993-11-03,"699.64"
"966",1993-11-04,"697.52"
"967",1993-11-05,"695.47"
"968",1993-11-08,"697.87"
"969",1993-11-09,"699.78"
"970",1993-11-10,"697.80"
"971",1993-11-12,"699.49"
"972",1993-11-15,"699.57"
"973",1993-11-16,"700.84"
"974",1993-11-17,"700.98"
"975",1993-11-18,"698.86"
"976",1993-11-19,"694.90"
"977",1993-11-22,"693.56"
"978",1993-11-23,"696.74"
"979",1993-11-24,"696.17"
"980",1993-11-26,"698.79"
"981",1993-11-29,"700.06"
"982",1993-11-30,"697.74"
"983",1993-12-01,"698.66"
"984",1993-12-02,"699.21"
"985",1993-12-03,"699.42"
"986",1993-12-06,"703.61"
"987",1993-12-07,"703.75"
"988",1993-12-08,"703.89"
"989",1993-12-09,"704.94"
"990",1993-12-10,"702.56"
"991",1993-12-13,"701.10"
"992",1993-12-14,"699.56"
"993",1993-12-15,"699.63"
"994",1993-12-16,"699.63"
"995",1993-12-17,"700.96"
"996",1993-12-20,"700.54"
"997",1993-12-21,"699.84"
"998",1993-12-22,"703.89"
"999",1993-12-23,"705.01"
"1000",1993-12-27,"705.50"
"1001",1993-12-28,"705.50"
"1002",1993-12-29,"705.01"
"1003",1993-12-30,"702.08"
"1004",1993-12-31,"701.84"
"1005",1994-01-03,"698.69"
"1006",1994-01-04,"700.44"
"1007",1994-01-05,"699.60"
"1008",1994-01-06,"702.13"
"1009",1994-01-07,"708.37"
"1010",1994-01-10,"709.71"
"1011",1994-01-11,"709.78"
"1012",1994-01-12,"712.59"
"1013",1994-01-13,"708.37"
"1014",1994-01-14,"708.51"
"1015",1994-01-18,"710.34"
"1016",1994-01-19,"710.27"
"1017",1994-01-20,"712.16"
"1018",1994-01-21,"711.67"
"1019",1994-01-24,"711.46"
"1020",1994-01-25,"710.27"
"1021",1994-01-26,"710.76"
"1022",1994-01-27,"713.08"
"1023",1994-01-28,"715.39"
"1024",1994-01-31,"715.46"
"1025",1994-02-01,"712.61"
"1026",1994-02-02,"713.11"
"1027",1994-02-03,"711.32"
"1028",1994-02-04,"707.10"
"1029",1994-02-07,"706.45"
"1030",1994-02-08,"704.59"
"1031",1994-02-09,"705.81"
"1032",1994-02-10,"705.38"
"1033",1994-02-11,"706.60"
"1034",1994-02-14,"706.02"
"1035",1994-02-15,"708.46"
"1036",1994-02-16,"708.31"
"1037",1994-02-17,"704.52"
"1038",1994-02-18,"701.01"
"1039",1994-02-22,"702.73"
"1040",1994-02-23,"700.01"
"1041",1994-02-24,"696.79"
"1042",1994-02-25,"697.51"
"1043",1994-02-28,"698.57"
"1044",1994-03-01,"693.48"
"1045",1994-03-02,"693.48"
"1046",1994-03-03,"691.31"
"1047",1994-03-04,"690.96"
"1048",1994-03-07,"693.27"
"1049",1994-03-08,"691.31"
"1050",1994-03-09,"691.52"
"1051",1994-03-10,"687.75"
"1052",1994-03-11,"689.00"
"1053",1994-03-14,"688.17"
"1054",1994-03-15,"686.77"
"1055",1994-03-16,"690.05"
"1056",1994-03-17,"689.84"
"1057",1994-03-18,"686.14"
"1058",1994-03-21,"684.81"
"1059",1994-03-22,"689.07"
"1060",1994-03-23,"689.21"
"1061",1994-03-24,"683.83"
"1062",1994-03-25,"683.07"
"1063",1994-03-28,"683.48"
"1064",1994-03-29,"680.13"
"1065",1994-03-30,"677.90"
"1066",1994-03-31,"677.13"
"1067",1994-04-04,"664.20"
"1068",1994-04-05,"670.97"
"1069",1994-04-06,"672.53"
"1070",1994-04-07,"674.56"
"1071",1994-04-08,"671.78"
"1072",1994-04-11,"673.00"
"1073",1994-04-12,"675.58"
"1074",1994-04-13,"672.87"
"1075",1994-04-14,"671.72"
"1076",1994-04-15,"671.58"
"1077",1994-04-18,"666.30"
"1078",1994-04-19,"668.13"
"1079",1994-04-20,"669.82"
"1080",1994-04-21,"675.04"
"1081",1994-04-22,"674.49"
"1082",1994-04-25,"678.02"
"1083",1994-04-26,"678.83"
"1084",1994-04-28,"672.12"
"1085",1994-04-29,"670.61"
"1086",1994-05-02,"670.02"
"1087",1994-05-03,"668.81"
"1088",1994-05-04,"668.61"
"1089",1994-05-05,"669.75"
"1090",1994-05-06,"661.23"
"1091",1994-05-09,"657.00"
"1092",1994-05-10,"663.17"
"1093",1994-05-11,"659.28"
"1094",1994-05-12,"660.89"
"1095",1994-05-13,"662.37"
"1096",1994-05-16,"664.58"
"1097",1994-05-17,"670.82"
"1098",1994-05-18,"672.77"
"1099",1994-05-19,"675.45"
"1100",1994-05-20,"672.83"
"1101",1994-05-23,"667.20"
"1102",1994-05-24,"668.67"
"1103",1994-05-25,"669.81"
"1104",1994-05-26,"670.69"
"1105",1994-05-27,"669.61"
"1106",1994-05-31,"668.14"
"1107",1994-06-01,"670.42"
"1108",1994-06-02,"672.35"
"1109",1994-06-03,"676.43"
"1110",1994-06-06,"679.57"
"1111",1994-06-07,"678.03"
"1112",1994-06-08,"677.37"
"1113",1994-06-09,"677.50"
"1114",1994-06-10,"675.69"
"1115",1994-06-13,"674.42"
"1116",1994-06-14,"677.37"
"1117",1994-06-15,"674.09"
"1118",1994-06-16,"675.16"
"1119",1994-06-17,"672.62"
"1120",1994-06-20,"672.22"
"1121",1994-06-21,"670.35"
"1122",1994-06-22,"674.22"
"1123",1994-06-23,"675.09"
"1124",1994-06-24,"670.48"
"1125",1994-06-27,"673.02"
"1126",1994-06-28,"669.75"
"1127",1994-06-29,"670.62"
"1128",1994-06-30,"666.50"
"1129",1994-07-01,"667.24"
"1130",1994-07-05,"668.77"
"1131",1994-07-06,"668.77"
"1132",1994-07-07,"669.64"
"1133",1994-07-08,"665.17"
"1134",1994-07-11,"663.97"
"1135",1994-07-12,"665.97"
"1136",1994-07-13,"666.57"
"1137",1994-07-14,"673.24"
"1138",1994-07-15,"673.90"
"1139",1994-07-18,"676.37"
"1140",1994-07-19,"678.63"
"1141",1994-07-20,"674.90"
"1142",1994-07-21,"674.24"
"1143",1994-07-22,"673.70"
"1144",1994-07-25,"675.24"
"1145",1994-07-26,"674.84"
"1146",1994-07-27,"672.50"
"1147",1994-07-28,"674.64"
"1148",1994-07-29,"683.33"
"1149",1994-08-01,"682.65"
"1150",1994-08-02,"683.61"
"1151",1994-08-03,"684.22"
"1152",1994-08-04,"683.68"
"1153",1994-08-05,"677.18"
"1154",1994-08-08,"677.80"
"1155",1994-08-09,"676.16"
"1156",1994-08-10,"676.50"
"1157",1994-08-11,"674.18"
"1158",1994-08-12,"676.98"
"1159",1994-08-15,"677.18"
"1160",1994-08-16,"681.69"
"1161",1994-08-17,"683.27"
"1162",1994-08-18,"678.34"
"1163",1994-08-19,"678.69"
"1164",1994-08-22,"676.98"
"1165",1994-08-23,"678.41"
"1166",1994-08-24,"681.56"
"1167",1994-08-25,"678.48"
"1168",1994-08-26,"680.80"
"1169",1994-08-29,"681.01"
"1170",1994-08-30,"682.79"
"1171",1994-08-31,"684.10"
"1172",1994-09-01,"684.10"
"1173",1994-09-02,"682.87"
"1174",1994-09-06,"681.57"
"1175",1994-09-07,"680.41"
"1176",1994-09-08,"680.54"
"1177",1994-09-09,"675.00"
"1178",1994-09-12,"674.93"
"1179",1994-09-13,"675.89"
"1180",1994-09-14,"677.19"
"1181",1994-09-15,"679.04"
"1182",1994-09-16,"673.15"
"1183",1994-09-19,"674.86"
"1184",1994-09-20,"673.70"
"1185",1994-09-21,"672.54"
"1186",1994-09-22,"673.22"
"1187",1994-09-23,"672.88"
"1188",1994-09-26,"673.09"
"1189",1994-09-27,"671.58"
"1190",1994-09-28,"673.15"
"1191",1994-09-29,"671.03"
"1192",1994-09-30,"671.35"
"1193",1994-10-03,"669.88"
"1194",1994-10-04,"669.07"
"1195",1994-10-05,"666.79"
"1196",1994-10-06,"666.72"
"1197",1994-10-07,"669.34"
"1198",1994-10-11,"671.76"
"1199",1994-10-12,"670.62"
"1200",1994-10-13,"672.77"
"1201",1994-10-14,"673.57"
"1202",1994-10-17,"673.71"
"1203",1994-10-18,"673.10"
"1204",1994-10-19,"671.56"
"1205",1994-10-20,"667.39"
"1206",1994-10-21,"668.07"
"1207",1994-10-24,"666.59"
"1208",1994-10-25,"665.92"
"1209",1994-10-26,"665.92"
"1210",1994-10-27,"666.19"
"1211",1994-10-28,"669.27"
"1212",1994-10-31,"669.81"
"1213",1994-11-01,"666.20"
"1214",1994-11-02,"664.99"
"1215",1994-11-03,"664.52"
"1216",1994-11-04,"662.18"
"1217",1994-11-07,"662.45"
"1218",1994-11-08,"664.12"
"1219",1994-11-09,"666.13"
"1220",1994-11-10,"664.52"
"1221",1994-11-14,"666.73"
"1222",1994-11-15,"667.94"
"1223",1994-11-16,"665.66"
"1224",1994-11-17,"663.85"
"1225",1994-11-18,"664.12"
"1226",1994-11-21,"664.12"
"1227",1994-11-22,"665.46"
"1228",1994-11-23,"671.96"
"1229",1994-11-25,"672.56"
"1230",1994-11-28,"670.15"
"1231",1994-11-29,"667.67"
"1232",1994-11-30,"668.71"
"1233",1994-12-01,"667.71"
"1234",1994-12-02,"671.86"
"1235",1994-12-05,"670.52"
"1236",1994-12-06,"675.00"
"1237",1994-12-07,"672.26"
"1238",1994-12-08,"672.26"
"1239",1994-12-09,"673.53"
"1240",1994-12-12,"671.26"
"1241",1994-12-13,"672.60"
"1242",1994-12-14,"673.87"
"1243",1994-12-15,"673.60"
"1244",1994-12-16,"673.40"
"1245",1994-12-19,"674.34"
"1246",1994-12-20,"674.34"
"1247",1994-12-21,"675.00"
"1248",1994-12-22,"673.47"
"1249",1994-12-23,"673.93"
"1250",1994-12-27,"677.61"
"1251",1994-12-28,"675.61"
"1252",1994-12-29,"674.94"
"1253",1994-12-30,"674.24"
"1254",1995-01-03,"672.96"
"1255",1995-01-04,"676.20"
"1256",1995-01-05,"673.84"
"1257",1995-01-06,"674.99"
"1258",1995-01-09,"674.24"
"1259",1995-01-10,"676.06"
"1260",1995-01-11,"677.62"
"1261",1995-01-12,"676.81"
"1262",1995-01-13,"681.59"
"1263",1995-01-17,"682.13"
"1264",1995-01-18,"682.00"
"1265",1995-01-19,"680.79"
"1266",1995-01-20,"677.95"
"1267",1995-01-23,"678.36"
"1268",1995-01-24,"677.55"
"1269",1995-01-25,"680.38"
"1270",1995-01-26,"682.07"
"1271",1995-01-27,"686.99"
"1272",1995-01-30,"686.92"
"1273",1995-01-31,"688.54"
"1274",1995-02-01,"687.31"
"1275",1995-02-02,"686.41"
"1276",1995-02-03,"694.26"
"1277",1995-02-06,"692.89"
"1278",1995-02-07,"693.02"
"1279",1995-02-08,"692.82"
"1280",1995-02-09,"691.03"
"1281",1995-02-10,"689.58"
"1282",1995-02-13,"690.41"
"1283",1995-02-14,"693.85"
"1284",1995-02-15,"697.71"
"1285",1995-02-16,"699.15"
"1286",1995-02-17,"698.40"
"1287",1995-02-21,"698.26"
"1288",1995-02-22,"702.67"
"1289",1995-02-23,"702.18"
"1290",1995-02-24,"703.08"
"1291",1995-02-27,"706.38"
"1292",1995-02-28,"708.39"
"1293",1995-03-01,"708.46"
"1294",1995-03-02,"706.19"
"1295",1995-03-03,"704.28"
"1296",1995-03-06,"703.15"
"1297",1995-03-07,"701.94"
"1298",1995-03-08,"704.56"
"1299",1995-03-09,"707.40"
"1300",1995-03-10,"709.67"
"1301",1995-03-13,"711.44"
"1302",1995-03-14,"715.83"
"1303",1995-03-15,"716.18"
"1304",1995-03-16,"717.11"
"1305",1995-03-17,"715.41"
"1306",1995-03-20,"714.98"
"1307",1995-03-21,"713.63"
"1308",1995-03-22,"712.64"
"1309",1995-03-23,"712.29"
"1310",1995-03-24,"716.89"
"1311",1995-03-27,"719.23"
"1312",1995-03-28,"715.41"
"1313",1995-03-29,"716.18"
"1314",1995-03-30,"714.91"
"1315",1995-03-31,"714.17"
"1316",1995-04-03,"717.46"
"1317",1995-04-04,"718.24"
"1318",1995-04-05,"718.39"
"1319",1995-04-06,"719.81"
"1320",1995-04-07,"719.10"
"1321",1995-04-10,"719.31"
"1322",1995-04-11,"720.46"
"1323",1995-04-12,"721.39"
"1324",1995-04-13,"724.03"
"1325",1995-04-17,"723.31"
"1326",1995-04-18,"723.81"
"1327",1995-04-19,"724.10"
"1328",1995-04-20,"725.46"
"1329",1995-04-21,"725.96"
"1330",1995-04-24,"726.74"
"1331",1995-04-25,"726.53"
"1332",1995-04-26,"726.60"
"1333",1995-04-27,"725.67"
"1334",1995-04-28,"726.22"
"1335",1995-05-01,"725.87"
"1336",1995-05-02,"727.54"
"1337",1995-05-03,"731.39"
"1338",1995-05-04,"736.18"
"1339",1995-05-05,"743.66"
"1340",1995-05-08,"743.44"
"1341",1995-05-09,"747.58"
"1342",1995-05-10,"745.62"
"1343",1995-05-11,"744.39"
"1344",1995-05-12,"744.10"
"1345",1995-05-15,"746.93"
"1346",1995-05-16,"750.13"
"1347",1995-05-17,"750.85"
"1348",1995-05-18,"748.24"
"1349",1995-05-19,"748.53"
"1350",1995-05-22,"748.31"
"1351",1995-05-23,"750.93"
"1352",1995-05-24,"756.74"
"1353",1995-05-25,"758.33"
"1354",1995-05-26,"758.33"
"1355",1995-05-30,"762.76"
"1356",1995-05-31,"760.45"
"1357",1995-06-01,"764.94"
"1358",1995-06-02,"769.51"
"1359",1995-06-05,"770.57"
"1360",1995-06-06,"770.42"
"1361",1995-06-07,"767.15"
"1362",1995-06-08,"765.40"
"1363",1995-06-09,"757.95"
"1364",1995-06-12,"758.93"
"1365",1995-06-13,"769.05"
"1366",1995-06-14,"768.90"
"1367",1995-06-15,"766.16"
"1368",1995-06-16,"765.32"
"1369",1995-06-19,"769.36"
"1370",1995-06-20,"768.14"
"1371",1995-06-21,"769.36"
"1372",1995-06-22,"773.92"
"1373",1995-06-23,"772.40"
"1374",1995-06-26,"770.72"
"1375",1995-06-27,"769.36"
"1376",1995-06-28,"771.71"
"1377",1995-06-29,"764.56"
"1378",1995-06-30,"767.30"
"1379",1995-07-03,"767.92"
"1380",1995-07-05,"769.22"
"1381",1995-07-06,"776.28"
"1382",1995-07-07,"776.13"
"1383",1995-07-10,"776.90"
"1384",1995-07-11,"773.83"
"1385",1995-07-12,"774.82"
"1386",1995-07-13,"774.90"
"1387",1995-07-14,"773.21"
"1388",1995-07-17,"769.99"
"1389",1995-07-18,"767.69"
"1390",1995-07-19,"760.86"
"1391",1995-07-20,"761.39"
"1392",1995-07-21,"757.48"
"1393",1995-07-24,"760.55"
"1394",1995-07-25,"762.39"
"1395",1995-07-26,"760.24"
"1396",1995-07-27,"762.93"
"1397",1995-07-28,"760.55"
"1398",1995-07-31,"763.91"
"1399",1995-08-01,"761.39"
"1400",1995-08-02,"764.37"
"1401",1995-08-03,"761.16"
"1402",1995-08-04,"762.77"
"1403",1995-08-07,"763.99"
"1404",1995-08-08,"764.45"
"1405",1995-08-09,"762.92"
"1406",1995-08-10,"761.01"
"1407",1995-08-11,"756.50"
"1408",1995-08-14,"757.57"
"1409",1995-08-15,"760.70"
"1410",1995-08-16,"762.38"
"1411",1995-08-17,"761.47"
"1412",1995-08-18,"761.70"
"1413",1995-08-21,"764.14"
"1414",1995-08-22,"762.84"
"1415",1995-08-23,"761.93"
"1416",1995-08-24,"766.28"
"1417",1995-08-25,"772.32"
"1418",1995-08-28,"773.69"
"1419",1995-08-29,"772.55"
"1420",1995-08-30,"774.00"
"1421",1995-08-31,"776.22"
"1422",1995-09-01,"778.79"
"1423",1995-09-05,"781.66"
"1424",1995-09-06,"781.51"
"1425",1995-09-07,"780.03"
"1426",1995-09-08,"779.33"
"1427",1995-09-11,"779.95"
"1428",1995-09-12,"783.52"
"1429",1995-09-13,"782.20"
"1430",1995-09-14,"786.55"
"1431",1995-09-15,"784.69"
"1432",1995-09-18,"782.20"
"1433",1995-09-19,"783.99"
"1434",1995-09-20,"785.85"
"1435",1995-09-21,"780.96"
"1436",1995-09-22,"779.88"
"1437",1995-09-25,"780.26"
"1438",1995-09-26,"779.56"
"1439",1995-09-27,"779.56"
"1440",1995-09-28,"779.88"
"1441",1995-09-29,"785.42"
"1442",1995-10-02,"786.05"
"1443",1995-10-03,"787.86"
"1444",1995-10-04,"789.82"
"1445",1995-10-05,"790.61"
"1446",1995-10-06,"791.08"
"1447",1995-10-10,"791.39"
"1448",1995-10-11,"791.31"
"1449",1995-10-12,"792.89"
"1450",1995-10-13,"797.05"
"1451",1995-10-16,"796.58"
"1452",1995-10-17,"797.44"
"1453",1995-10-18,"796.26"
"1454",1995-10-19,"797.13"
"1455",1995-10-20,"794.46"
"1456",1995-10-23,"793.75"
"1457",1995-10-24,"796.73"
"1458",1995-10-25,"797.36"
"1459",1995-10-26,"795.09"
"1460",1995-10-27,"796.34"
"1461",1995-10-30,"797.05"
"1462",1995-10-31,"795.64"
"1463",1995-11-01,"798.27"
"1464",1995-11-02,"800.82"
"1465",1995-11-03,"800.18"
"1466",1995-11-06,"799.63"
"1467",1995-11-07,"798.35"
"1468",1995-11-08,"801.77"
"1469",1995-11-09,"799.94"
"1470",1995-11-10,"798.11"
"1471",1995-11-13,"800.66"
"1472",1995-11-14,"800.42"
"1473",1995-11-15,"798.51"
"1474",1995-11-16,"801.54"
"1475",1995-11-17,"802.57"
"1476",1995-11-20,"802.33"
"1477",1995-11-21,"800.98"
"1478",1995-11-22,"800.98"
"1479",1995-11-24,"802.97"
"1480",1995-11-27,"804.80"
"1481",1995-11-28,"804.56"
"1482",1995-11-29,"806.23"
"1483",1995-11-30,"810.87"
"1484",1995-12-01,"813.23"
"1485",1995-12-04,"817.93"
"1486",1995-12-05,"816.55"
"1487",1995-12-06,"816.39"
"1488",1995-12-07,"814.36"
"1489",1995-12-08,"814.36"
"1490",1995-12-11,"816.15"
"1491",1995-12-12,"815.66"
"1492",1995-12-13,"815.01"
"1493",1995-12-14,"814.93"
"1494",1995-12-15,"814.77"
"1495",1995-12-18,"810.06"
"1496",1995-12-19,"815.01"
"1497",1995-12-20,"815.01"
"1498",1995-12-21,"814.93"
"1499",1995-12-22,"817.77"
"1500",1995-12-26,"819.39"
"1501",1995-12-27,"821.09"
"1502",1995-12-28,"822.88"
"1503",1995-12-29,"824.23"
"1504",1996-01-02,"824.16"
"1505",1996-01-03,"825.39"
"1506",1996-01-04,"822.59"
"1507",1996-01-05,"821.02"
"1508",1996-01-08,"821.52"
"1509",1996-01-09,"821.27"
"1510",1996-01-10,"816.16"
"1511",1996-01-11,"817.31"
"1512",1996-01-12,"818.39"
"1513",1996-01-16,"823.00"
"1514",1996-01-17,"827.21"
"1515",1996-01-18,"828.94"
"1516",1996-01-19,"829.27"
"1517",1996-01-22,"825.97"
"1518",1996-01-23,"824.24"
"1519",1996-01-24,"826.96"
"1520",1996-01-25,"822.59"
"1521",1996-01-26,"826.05"
"1522",1996-01-30,"827.54"
"1523",1996-01-31,"829.55"
"1524",1996-02-01,"828.32"
"1525",1996-02-02,"826.08"
"1526",1996-02-05,"825.83"
"1527",1996-02-06,"826.82"
"1528",1996-02-07,"826.82"
"1529",1996-02-08,"826.91"
"1530",1996-02-09,"827.24"
"1531",1996-02-12,"830.64"
"1532",1996-02-13,"831.64"
"1533",1996-02-15,"826.66"
"1534",1996-02-16,"823.59"
"1535",1996-02-20,"813.71"
"1536",1996-02-21,"814.29"
"1537",1996-02-22,"816.87"
"1538",1996-02-23,"813.88"
"1539",1996-02-26,"813.13"
"1540",1996-02-27,"811.14"
"1541",1996-02-29,"809.84"
"1542",1996-03-01,"816.01"
"1543",1996-03-04,"819.49"
"1544",1996-03-05,"816.74"
"1545",1996-03-06,"813.33"
"1546",1996-03-07,"812.52"
"1547",1996-03-08,"796.57"
"1548",1996-03-11,"801.99"
"1549",1996-03-12,"800.54"
"1550",1996-03-13,"800.21"
"1551",1996-03-14,"800.21"
"1552",1996-03-15,"796.24"
"1553",1996-03-18,"798.35"
"1554",1996-03-19,"799.24"
"1555",1996-03-20,"802.72"
"1556",1996-03-21,"804.59"
"1557",1996-03-22,"803.21"
"1558",1996-03-25,"807.18"
"1559",1996-03-26,"807.02"
"1560",1996-03-27,"802.24"
"1561",1996-03-28,"799.16"
"1562",1996-03-29,"802.94"
"1563",1996-04-01,"804.40"
"1564",1996-04-02,"806.88"
"1565",1996-04-03,"805.84"
"1566",1996-04-04,"803.59"
"1567",1996-04-05,"793.71"
"1568",1996-04-08,"791.87"
"1569",1996-04-09,"794.44"
"1570",1996-04-10,"791.71"
"1571",1996-04-11,"789.78"
"1572",1996-04-12,"797.65"
"1573",1996-04-15,"800.22"
"1574",1996-04-16,"800.70"
"1575",1996-04-17,"798.85"
"1576",1996-04-18,"796.93"
"1577",1996-04-19,"799.01"
"1578",1996-04-22,"801.66"
"1579",1996-04-23,"800.78"
"1580",1996-04-24,"798.77"
"1581",1996-04-25,"799.09"
"1582",1996-04-26,"800.30"
"1583",1996-04-29,"798.85"
"1584",1996-04-30,"796.28"
"1585",1996-05-01,"796.05"
"1586",1996-05-02,"788.64"
"1587",1996-05-03,"786.18"
"1588",1996-05-06,"788.48"
"1589",1996-05-07,"788.01"
"1590",1996-05-08,"791.43"
"1591",1996-05-09,"791.03"
"1592",1996-05-10,"795.57"
"1593",1996-05-13,"797.25"
"1594",1996-05-14,"800.19"
"1595",1996-05-15,"800.99"
"1596",1996-05-16,"798.28"
"1597",1996-05-17,"800.91"
"1598",1996-05-20,"802.50"
"1599",1996-05-21,"801.55"
"1600",1996-05-22,"803.54"
"1601",1996-05-23,"800.59"
"1602",1996-05-24,"802.50"
"1603",1996-05-28,"802.42"
"1604",1996-05-29,"797.80"
"1605",1996-05-30,"798.36"
"1606",1996-05-31,"794.89"
"1607",1996-06-03,"794.81"
"1608",1996-06-04,"795.61"
"1609",1996-06-05,"797.76"
"1610",1996-06-06,"800.94"
"1611",1996-06-07,"792.83"
"1612",1996-06-10,"791.71"
"1613",1996-06-11,"790.60"
"1614",1996-06-12,"788.93"
"1615",1996-06-13,"790.04"
"1616",1996-06-14,"793.46"
"1617",1996-06-17,"796.01"
"1618",1996-06-18,"794.73"
"1619",1996-06-19,"793.38"
"1620",1996-06-20,"793.22"
"1621",1996-06-21,"794.42"
"1622",1996-06-24,"795.53"
"1623",1996-06-25,"797.20"
"1624",1996-06-26,"797.68"
"1625",1996-06-27,"801.33"
"1626",1996-06-28,"806.55"
"1627",1996-07-01,"806.40"
"1628",1996-07-02,"803.98"
"1629",1996-07-03,"805.11"
"1630",1996-07-05,"792.52"
"1631",1996-07-08,"792.93"
"1632",1996-07-09,"795.10"
"1633",1996-07-10,"798.09"
"1634",1996-07-11,"799.78"
"1635",1996-07-12,"802.28"
"1636",1996-07-15,"800.99"
"1637",1996-07-16,"804.38"
"1638",1996-07-17,"804.14"
"1639",1996-07-18,"809.71"
"1640",1996-07-22,"804.95"
"1641",1996-07-23,"806.96"
"1642",1996-07-24,"803.65"
"1643",1996-07-25,"804.70"
"1644",1996-07-26,"805.27"
"1645",1996-07-29,"802.36"
"1646",1996-07-30,"804.70"
"1647",1996-07-31,"808.11"
"1648",1996-08-01,"815.79"
"1649",1996-08-02,"821.94"
"1650",1996-08-05,"821.78"
"1651",1996-08-06,"820.89"
"1652",1996-08-07,"820.56"
"1653",1996-08-08,"820.00"
"1654",1996-08-09,"823.39"
"1655",1996-08-12,"824.12"
"1656",1996-08-13,"819.76"
"1657",1996-08-14,"820.08"
"1658",1996-08-15,"818.95"
"1659",1996-08-16,"821.78"
"1660",1996-08-19,"820.81"
"1661",1996-08-20,"820.89"
"1662",1996-08-21,"819.76"
"1663",1996-08-22,"819.35"
"1664",1996-08-23,"815.07"
"1665",1996-08-26,"811.35"
"1666",1996-08-27,"812.80"
"1667",1996-08-28,"812.16"
"1668",1996-08-29,"809.33"
"1669",1996-08-30,"805.62"
"1670",1996-09-03,"808.20"
"1671",1996-09-04,"806.75"
"1672",1996-09-05,"804.90"
"1673",1996-09-06,"806.99"
"1674",1996-09-09,"809.57"
"1675",1996-09-10,"807.64"
"1676",1996-09-11,"808.04"
"1677",1996-09-12,"810.62"
"1678",1996-09-13,"818.19"
"1679",1996-09-16,"818.92"
"1680",1996-09-17,"815.45"
"1681",1996-09-18,"814.81"
"1682",1996-09-19,"813.36"
"1683",1996-09-20,"814.16"
"1684",1996-09-23,"815.86"
"1685",1996-09-24,"818.52"
"1686",1996-09-25,"821.58"
"1687",1996-09-26,"824.16"
"1688",1996-09-27,"823.03"
"1689",1996-09-30,"822.70"
"1690",1996-10-01,"826.08"
"1691",1996-10-02,"828.22"
"1692",1996-10-03,"828.39"
"1693",1996-10-04,"834.72"
"1694",1996-10-07,"832.91"
"1695",1996-10-08,"832.50"
"1696",1996-10-09,"830.61"
"1697",1996-10-10,"828.14"
"1698",1996-10-11,"830.85"
"1699",1996-10-15,"832.50"
"1700",1996-10-16,"831.92"
"1701",1996-10-17,"835.30"
"1702",1996-10-18,"836.12"
"1703",1996-10-21,"835.63"
