"","Date","LUATTRUU.Index"
"872",1997-06-12,"835.25"
"873",1997-06-13,"837.09"
"874",1997-06-16,"838.33"
"875",1997-06-17,"837.60"
"876",1997-06-18,"838.71"
"877",1997-06-19,"838.92"
"878",1997-06-20,"840.13"
"879",1997-06-23,"839.27"
"880",1997-06-24,"839.31"
"881",1997-06-25,"838.17"
"882",1997-06-26,"836.53"
"883",1997-06-27,"838.11"
"884",1997-06-30,"836.68"
"885",1997-07-01,"838.91"
"886",1997-07-02,"840.17"
"887",1997-07-03,"844.41"
"888",1997-07-07,"846.51"
"889",1997-07-08,"846.49"
"890",1997-07-09,"847.65"
"891",1997-07-10,"847.68"
"892",1997-07-11,"848.56"
"893",1997-07-14,"848.09"
"894",1997-07-15,"848.37"
"895",1997-07-16,"850.92"
"896",1997-07-17,"850.97"
"897",1997-07-18,"849.47"
"898",1997-07-21,"849.04"
"899",1997-07-22,"853.50"
"900",1997-07-23,"854.19"
"901",1997-07-24,"854.09"
"902",1997-07-25,"853.20"
"903",1997-07-28,"855.01"
"904",1997-07-29,"857.01"
"905",1997-07-30,"858.81"
"906",1997-07-31,"860.68"
"907",1997-08-01,"853.55"
"908",1997-08-04,"853.17"
"909",1997-08-05,"852.83"
"910",1997-08-06,"853.56"
"911",1997-08-07,"852.18"
"912",1997-08-08,"847.01"
"913",1997-08-11,"847.67"
"914",1997-08-12,"847.01"
"915",1997-08-13,"848.50"
"916",1997-08-14,"851.40"
"917",1997-08-15,"852.09"
"918",1997-08-18,"854.35"
"919",1997-08-19,"854.48"
"920",1997-08-20,"853.48"
"921",1997-08-21,"851.27"
"922",1997-08-22,"849.11"
"923",1997-08-25,"848.90"
"924",1997-08-26,"849.39"
"925",1997-08-27,"849.53"
"926",1997-08-28,"852.88"
"927",1997-08-29,"851.96"
"928",1997-09-02,"853.60"
"929",1997-09-03,"852.98"
"930",1997-09-04,"852.84"
"931",1997-09-05,"851.73"
"932",1997-09-08,"853.10"
"933",1997-09-09,"852.95"
"934",1997-09-10,"852.18"
"935",1997-09-11,"851.19"
"936",1997-09-12,"855.20"
"937",1997-09-15,"856.18"
"938",1997-09-16,"863.19"
"939",1997-09-17,"864.01"
"940",1997-09-18,"863.79"
"941",1997-09-19,"864.38"
"942",1997-09-22,"865.89"
"943",1997-09-23,"864.59"
"944",1997-09-24,"866.97"
"945",1997-09-25,"863.81"
"946",1997-09-26,"865.49"
"947",1997-09-29,"865.55"
"948",1997-09-30,"864.90"
"949",1997-10-01,"868.31"
"950",1997-10-02,"869.35"
"951",1997-10-03,"869.69"
"952",1997-10-06,"872.04"
"953",1997-10-07,"873.13"
"954",1997-10-08,"867.69"
"955",1997-10-09,"867.24"
"956",1997-10-10,"864.81"
"957",1997-10-14,"868.50"
"958",1997-10-15,"867.24"
"959",1997-10-16,"867.40"
"960",1997-10-17,"864.88"
"961",1997-10-20,"865.87"
"962",1997-10-21,"865.97"
"963",1997-10-22,"866.60"
"964",1997-10-23,"870.88"
"965",1997-10-24,"872.20"
"966",1997-10-27,"876.43"
"967",1997-10-28,"873.31"
"968",1997-10-29,"876.42"
"969",1997-10-30,"878.78"
"970",1997-10-31,"879.96"
"971",1997-11-03,"877.30"
"972",1997-11-04,"875.76"
"973",1997-11-05,"876.10"
"974",1997-11-06,"878.27"
"975",1997-11-07,"878.19"
"976",1997-11-10,"878.50"
"977",1997-11-12,"879.53"
"978",1997-11-13,"880.41"
"979",1997-11-14,"881.07"
"980",1997-11-17,"882.35"
"981",1997-11-18,"882.35"
"982",1997-11-19,"884.05"
"983",1997-11-20,"883.23"
"984",1997-11-21,"884.39"
"985",1997-11-24,"882.99"
"986",1997-11-25,"883.65"
"987",1997-11-26,"883.62"
"988",1997-11-28,"884.55"
"989",1997-12-01,"884.72"
"990",1997-12-02,"884.96"
"991",1997-12-03,"885.90"
"992",1997-12-04,"885.94"
"993",1997-12-05,"883.58"
"994",1997-12-08,"881.45"
"995",1997-12-09,"882.06"
"996",1997-12-10,"884.25"
"997",1997-12-11,"887.68"
"998",1997-12-12,"891.20"
"999",1997-12-15,"889.87"
"1000",1997-12-16,"890.44"
"1001",1997-12-17,"889.23"
"1002",1997-12-18,"891.27"
"1003",1997-12-19,"893.07"
"1004",1997-12-22,"893.58"
"1005",1997-12-23,"893.53"
"1006",1997-12-24,"893.25"
"1007",1997-12-26,"893.40"
"1008",1997-12-29,"893.23"
"1009",1997-12-30,"891.28"
"1010",1997-12-31,"893.86"
"1011",1998-01-02,"897.58"
"1012",1998-01-05,"904.22"
"1013",1998-01-06,"905.14"
"1014",1998-01-07,"902.82"
"1015",1998-01-08,"906.13"
"1016",1998-01-09,"910.06"
"1017",1998-01-12,"910.54"
"1018",1998-01-13,"909.73"
"1019",1998-01-14,"908.24"
"1020",1998-01-15,"907.92"
"1021",1998-01-16,"905.25"
"1022",1998-01-20,"904.73"
"1023",1998-01-21,"905.96"
"1024",1998-01-22,"905.27"
"1025",1998-01-23,"899.38"
"1026",1998-01-26,"902.78"
"1027",1998-01-27,"899.97"
"1028",1998-01-28,"900.37"
"1029",1998-01-29,"905.48"
"1030",1998-01-30,"907.55"
"1031",1998-02-02,"905.49"
"1032",1998-02-03,"905.99"
"1033",1998-02-04,"906.09"
"1034",1998-02-05,"903.75"
"1035",1998-02-06,"903.80"
"1036",1998-02-09,"902.69"
"1037",1998-02-10,"903.68"
"1038",1998-02-11,"906.49"
"1039",1998-02-12,"906.13"
"1040",1998-02-13,"907.70"
"1041",1998-02-17,"910.45"
"1042",1998-02-18,"908.77"
"1043",1998-02-19,"908.29"
"1044",1998-02-20,"907.45"
"1045",1998-02-23,"905.84"
"1046",1998-02-24,"901.82"
"1047",1998-02-25,"904.11"
"1048",1998-02-26,"903.20"
"1049",1998-02-27,"904.85"
"1050",1998-03-02,"901.00"
"1051",1998-03-03,"898.86"
"1052",1998-03-04,"899.56"
"1053",1998-03-05,"898.96"
"1054",1998-03-06,"901.25"
"1055",1998-03-09,"904.05"
"1056",1998-03-10,"904.35"
"1057",1998-03-11,"906.02"
"1058",1998-03-12,"908.98"
"1059",1998-03-13,"908.34"
"1060",1998-03-16,"910.38"
"1061",1998-03-17,"909.23"
"1062",1998-03-18,"908.55"
"1063",1998-03-19,"908.28"
"1064",1998-03-20,"909.27"
"1065",1998-03-23,"909.82"
"1066",1998-03-24,"909.90"
"1067",1998-03-25,"907.15"
"1068",1998-03-26,"905.92"
"1069",1998-03-27,"905.56"
"1070",1998-03-30,"904.92"
"1071",1998-03-31,"907.32"
"1072",1998-04-01,"909.39"
"1073",1998-04-02,"912.14"
"1074",1998-04-03,"916.13"
"1075",1998-04-06,"914.43"
"1076",1998-04-07,"913.85"
"1077",1998-04-08,"911.57"
"1078",1998-04-09,"912.03"
"1079",1998-04-13,"909.41"
"1080",1998-04-14,"911.00"
"1081",1998-04-15,"912.22"
"1082",1998-04-16,"913.03"
"1083",1998-04-17,"913.14"
"1084",1998-04-20,"911.54"
"1085",1998-04-21,"909.91"
"1086",1998-04-22,"909.89"
"1087",1998-04-23,"909.48"
"1088",1998-04-24,"910.78"
"1089",1998-04-27,"905.25"
"1090",1998-04-28,"905.34"
"1091",1998-04-29,"905.13"
"1092",1998-04-30,"911.36"
"1093",1998-05-01,"911.76"
"1094",1998-05-04,"912.12"
"1095",1998-05-05,"911.01"
"1096",1998-05-06,"912.87"
"1097",1998-05-07,"912.95"
"1098",1998-05-08,"911.44"
"1099",1998-05-11,"908.67"
"1100",1998-05-12,"912.55"
"1101",1998-05-13,"913.25"
"1102",1998-05-14,"911.84"
"1103",1998-05-15,"912.10"
"1104",1998-05-18,"914.70"
"1105",1998-05-19,"914.28"
"1106",1998-05-20,"916.28"
"1107",1998-05-21,"914.28"
"1108",1998-05-22,"915.09"
"1109",1998-05-26,"917.89"
"1110",1998-05-27,"919.43"
"1111",1998-05-28,"919.03"
"1112",1998-05-29,"920.83"
"1113",1998-06-01,"921.96"
"1114",1998-06-02,"921.12"
"1115",1998-06-03,"921.02"
"1116",1998-06-04,"920.07"
"1117",1998-06-05,"921.02"
"1118",1998-06-08,"921.54"
"1119",1998-06-09,"921.56"
"1120",1998-06-10,"925.37"
"1121",1998-06-11,"928.95"
"1122",1998-06-12,"929.36"
"1123",1998-06-15,"931.66"
"1124",1998-06-16,"928.79"
"1125",1998-06-17,"924.54"
"1126",1998-06-18,"926.44"
"1127",1998-06-19,"927.67"
"1128",1998-06-22,"928.69"
"1129",1998-06-23,"929.67"
"1130",1998-06-24,"929.20"
"1131",1998-06-25,"929.12"
"1132",1998-06-26,"929.96"
"1133",1998-06-29,"929.90"
"1134",1998-06-30,"931.44"
"1135",1998-07-01,"931.82"
"1136",1998-07-02,"933.11"
"1137",1998-07-06,"934.82"
"1138",1998-07-07,"933.71"
"1139",1998-07-08,"932.91"
"1140",1998-07-09,"934.30"
"1141",1998-07-10,"933.91"
"1142",1998-07-13,"931.77"
"1143",1998-07-14,"930.58"
"1144",1998-07-15,"931.19"
"1145",1998-07-16,"930.15"
"1146",1998-07-17,"929.72"
"1147",1998-07-20,"931.57"
"1148",1998-07-21,"933.30"
"1149",1998-07-22,"932.83"
"1150",1998-07-23,"934.02"
"1151",1998-07-24,"933.35"
"1152",1998-07-27,"933.09"
"1153",1998-07-28,"932.13"
"1154",1998-07-29,"931.04"
"1155",1998-07-30,"932.38"
"1156",1998-07-31,"932.90"
"1157",1998-08-03,"935.81"
"1158",1998-08-04,"937.02"
"1159",1998-08-05,"937.42"
"1160",1998-08-06,"936.84"
"1161",1998-08-07,"939.43"
"1162",1998-08-10,"939.73"
"1163",1998-08-11,"941.55"
"1164",1998-08-12,"940.79"
"1165",1998-08-13,"939.28"
"1166",1998-08-14,"941.45"
"1167",1998-08-17,"941.70"
"1168",1998-08-18,"941.24"
"1169",1998-08-19,"941.22"
"1170",1998-08-20,"943.29"
"1171",1998-08-21,"946.09"
"1172",1998-08-24,"946.96"
"1173",1998-08-25,"949.40"
"1174",1998-08-26,"950.58"
"1175",1998-08-27,"953.92"
"1176",1998-08-28,"955.09"
"1177",1998-08-31,"958.24"
"1178",1998-09-01,"957.09"
"1179",1998-09-02,"955.91"
"1180",1998-09-03,"958.30"
"1181",1998-09-04,"959.26"
"1182",1998-09-08,"958.20"
"1183",1998-09-09,"963.05"
"1184",1998-09-10,"971.15"
"1185",1998-09-11,"967.20"
"1186",1998-09-14,"966.78"
"1187",1998-09-15,"965.55"
"1188",1998-09-16,"967.14"
"1189",1998-09-17,"969.52"
"1190",1998-09-18,"971.91"
"1191",1998-09-21,"972.15"
"1192",1998-09-22,"971.22"
"1193",1998-09-23,"973.72"
"1194",1998-09-24,"975.90"
"1195",1998-09-25,"976.66"
"1196",1998-09-28,"976.18"
"1197",1998-09-29,"977.85"
"1198",1998-09-30,"984.95"
"1199",1998-10-01,"990.62"
"1200",1998-10-02,"991.75"
"1201",1998-10-05,"998.84"
"1202",1998-10-06,"995.54"
"1203",1998-10-07,"990.36"
"1204",1998-10-08,"980.62"
"1205",1998-10-09,"970.80"
"1206",1998-10-13,"973.21"
"1207",1998-10-14,"979.94"
"1208",1998-10-15,"978.42"
"1209",1998-10-16,"986.55"
"1210",1998-10-19,"985.99"
"1211",1998-10-20,"982.10"
"1212",1998-10-21,"980.99"
"1213",1998-10-22,"978.74"
"1214",1998-10-23,"976.54"
"1215",1998-10-26,"978.96"
"1216",1998-10-27,"983.36"
"1217",1998-10-28,"983.71"
"1218",1998-10-29,"985.73"
"1219",1998-10-30,"981.80"
"1220",1998-11-02,"975.53"
"1221",1998-11-03,"976.22"
"1222",1998-11-04,"970.34"
"1223",1998-11-05,"970.38"
"1224",1998-11-06,"965.63"
"1225",1998-11-09,"970.52"
"1226",1998-11-10,"972.14"
"1227",1998-11-12,"974.51"
"1228",1998-11-13,"973.62"
"1229",1998-11-16,"973.09"
"1230",1998-11-17,"972.62"
"1231",1998-11-18,"973.96"
"1232",1998-11-19,"973.05"
"1233",1998-11-20,"974.35"
"1234",1998-11-23,"973.07"
"1235",1998-11-24,"973.41"
"1236",1998-11-25,"974.74"
"1237",1998-11-27,"976.16"
"1238",1998-11-30,"981.58"
"1239",1998-12-01,"983.94"
"1240",1998-12-02,"987.14"
"1241",1998-12-03,"987.21"
"1242",1998-12-04,"983.87"
"1243",1998-12-07,"981.99"
"1244",1998-12-08,"986.09"
"1245",1998-12-09,"988.69"
"1246",1998-12-10,"988.69"
"1247",1998-12-11,"985.39"
"1248",1998-12-14,"987.33"
"1249",1998-12-15,"984.46"
"1250",1998-12-16,"987.00"
"1251",1998-12-17,"987.16"
"1252",1998-12-18,"986.67"
"1253",1998-12-21,"983.64"
"1254",1998-12-22,"980.59"
"1255",1998-12-23,"975.91"
"1256",1998-12-24,"973.90"
"1257",1998-12-28,"977.81"
"1258",1998-12-29,"980.59"
"1259",1998-12-30,"983.25"
"1260",1998-12-31,"983.50"
"1261",1999-01-04,"982.38"
"1262",1999-01-05,"979.96"
"1263",1999-01-06,"982.35"
"1264",1999-01-07,"979.53"
"1265",1999-01-08,"975.16"
"1266",1999-01-11,"973.78"
"1267",1999-01-12,"976.96"
"1268",1999-01-13,"980.74"
"1269",1999-01-14,"986.34"
"1270",1999-01-15,"983.06"
"1271",1999-01-19,"982.75"
"1272",1999-01-20,"981.08"
"1273",1999-01-21,"984.02"
"1274",1999-01-22,"987.31"
"1275",1999-01-25,"986.70"
"1276",1999-01-26,"986.16"
"1277",1999-01-27,"986.49"
"1278",1999-01-28,"987.82"
"1279",1999-01-29,"989.21"
"1280",1999-02-01,"984.06"
"1281",1999-02-02,"981.09"
"1282",1999-02-03,"980.10"
"1283",1999-02-04,"976.62"
"1284",1999-02-05,"975.00"
"1285",1999-02-08,"975.79"
"1286",1999-02-09,"977.61"
"1287",1999-02-10,"977.37"
"1288",1999-02-11,"976.78"
"1289",1999-02-12,"968.99"
"1290",1999-02-16,"971.77"
"1291",1999-02-17,"974.19"
"1292",1999-02-18,"971.88"
"1293",1999-02-19,"971.09"
"1294",1999-02-22,"973.49"
"1295",1999-02-23,"970.25"
"1296",1999-02-24,"966.17"
"1297",1999-02-25,"961.25"
"1298",1999-02-26,"963.96"
"1299",1999-03-01,"959.10"
"1300",1999-03-02,"961.55"
"1301",1999-03-03,"959.35"
"1302",1999-03-04,"957.78"
"1303",1999-03-05,"961.58"
"1304",1999-03-08,"962.99"
"1305",1999-03-09,"967.15"
"1306",1999-03-10,"966.32"
"1307",1999-03-11,"966.35"
"1308",1999-03-12,"968.56"
"1309",1999-03-15,"970.75"
"1310",1999-03-16,"972.56"
"1311",1999-03-17,"970.96"
"1312",1999-03-18,"971.88"
"1313",1999-03-19,"969.08"
"1314",1999-03-22,"967.59"
"1315",1999-03-23,"968.36"
"1316",1999-03-24,"970.04"
"1317",1999-03-25,"967.65"
"1318",1999-03-26,"967.71"
"1319",1999-03-29,"965.90"
"1320",1999-03-30,"969.50"
"1321",1999-03-31,"967.66"
"1322",1999-04-01,"965.33"
"1323",1999-04-05,"970.68"
"1324",1999-04-06,"974.35"
"1325",1999-04-07,"974.33"
"1326",1999-04-08,"979.45"
"1327",1999-04-09,"978.52"
"1328",1999-04-12,"978.92"
"1329",1999-04-13,"976.78"
"1330",1999-04-14,"976.47"
"1331",1999-04-15,"975.31"
"1332",1999-04-16,"972.91"
"1333",1999-04-19,"975.45"
"1334",1999-04-20,"976.81"
"1335",1999-04-21,"976.63"
"1336",1999-04-22,"972.21"
"1337",1999-04-23,"972.76"
"1338",1999-04-26,"974.35"
"1339",1999-04-27,"975.72"
"1340",1999-04-28,"974.41"
"1341",1999-04-29,"977.71"
"1342",1999-04-30,"969.96"
"1343",1999-05-03,"970.60"
"1344",1999-05-04,"968.16"
"1345",1999-05-05,"969.42"
"1346",1999-05-06,"964.22"
"1347",1999-05-07,"963.18"
"1348",1999-05-10,"965.25"
"1349",1999-05-11,"962.62"
"1350",1999-05-12,"963.75"
"1351",1999-05-13,"968.97"
"1352",1999-05-14,"959.71"
"1353",1999-05-17,"959.87"
"1354",1999-05-18,"959.26"
"1355",1999-05-19,"962.51"
"1356",1999-05-20,"961.47"
"1357",1999-05-21,"964.27"
"1358",1999-05-24,"965.12"
"1359",1999-05-25,"965.19"
"1360",1999-05-26,"963.01"
"1361",1999-05-27,"960.04"
"1362",1999-05-28,"960.91"
"1363",1999-06-01,"954.69"
"1364",1999-06-02,"954.80"
"1365",1999-06-03,"954.84"
"1366",1999-06-04,"954.75"
"1367",1999-06-07,"955.06"
"1368",1999-06-08,"953.74"
"1369",1999-06-09,"952.73"
"1370",1999-06-10,"950.45"
"1371",1999-06-11,"945.83"
"1372",1999-06-14,"948.66"
"1373",1999-06-15,"949.04"
"1374",1999-06-16,"950.57"
"1375",1999-06-17,"957.78"
"1376",1999-06-18,"955.56"
"1377",1999-06-21,"953.05"
"1378",1999-06-22,"951.48"
"1379",1999-06-23,"948.57"
"1380",1999-06-24,"946.76"
"1381",1999-06-25,"947.68"
"1382",1999-06-28,"951.43"
"1383",1999-06-29,"953.21"
"1384",1999-06-30,"958.90"
"1385",1999-07-01,"957.31"
"1386",1999-07-02,"958.38"
"1387",1999-07-06,"957.05"
"1388",1999-07-07,"955.95"
"1389",1999-07-08,"959.29"
"1390",1999-07-09,"959.04"
"1391",1999-07-12,"964.73"
"1392",1999-07-13,"965.81"
"1393",1999-07-14,"964.47"
"1394",1999-07-15,"965.10"
"1395",1999-07-16,"966.76"
"1396",1999-07-19,"967.38"
"1397",1999-07-20,"968.46"
"1398",1999-07-21,"967.68"
"1399",1999-07-22,"963.20"
"1400",1999-07-23,"960.91"
"1401",1999-07-26,"960.52"
"1402",1999-07-27,"962.23"
"1403",1999-07-28,"962.30"
"1404",1999-07-29,"959.30"
"1405",1999-07-30,"958.09"
"1406",1999-08-02,"957.85"
"1407",1999-08-03,"956.71"
"1408",1999-08-04,"957.57"
"1409",1999-08-05,"960.31"
"1410",1999-08-06,"954.07"
"1411",1999-08-09,"950.69"
"1412",1999-08-10,"950.11"
"1413",1999-08-11,"951.99"
"1414",1999-08-12,"951.12"
"1415",1999-08-13,"955.51"
"1416",1999-08-16,"956.02"
"1417",1999-08-17,"959.84"
"1418",1999-08-18,"960.59"
"1419",1999-08-19,"959.67"
"1420",1999-08-20,"960.72"
"1421",1999-08-23,"960.94"
"1422",1999-08-24,"963.54"
"1423",1999-08-25,"968.42"
"1424",1999-08-26,"967.53"
"1425",1999-08-27,"962.90"
"1426",1999-08-30,"958.57"
"1427",1999-08-31,"958.23"
"1428",1999-09-01,"957.95"
"1429",1999-09-02,"955.62"
"1430",1999-09-03,"961.81"
"1431",1999-09-07,"959.44"
"1432",1999-09-08,"960.48"
"1433",1999-09-09,"958.57"
"1434",1999-09-10,"962.13"
"1435",1999-09-13,"961.29"
"1436",1999-09-14,"958.56"
"1437",1999-09-15,"960.14"
"1438",1999-09-16,"962.04"
"1439",1999-09-17,"963.95"
"1440",1999-09-20,"962.67"
"1441",1999-09-21,"961.94"
"1442",1999-09-22,"962.81"
"1443",1999-09-23,"966.26"
"1444",1999-09-24,"971.01"
"1445",1999-09-27,"967.77"
"1446",1999-09-28,"965.36"
"1447",1999-09-29,"961.61"
"1448",1999-09-30,"965.57"
"1449",1999-10-01,"960.45"
"1450",1999-10-04,"963.57"
"1451",1999-10-05,"959.17"
"1452",1999-10-06,"959.05"
"1453",1999-10-07,"959.10"
"1454",1999-10-08,"959.49"
"1455",1999-10-12,"958.55"
"1456",1999-10-13,"955.84"
"1457",1999-10-14,"954.27"
"1458",1999-10-15,"958.20"
"1459",1999-10-18,"956.65"
"1460",1999-10-19,"954.68"
"1461",1999-10-20,"954.65"
"1462",1999-10-21,"954.16"
"1463",1999-10-22,"954.03"
"1464",1999-10-25,"954.29"
"1465",1999-10-26,"953.70"
"1466",1999-10-27,"956.53"
"1467",1999-10-28,"960.40"
"1468",1999-10-29,"966.62"
"1469",1999-11-01,"964.77"
"1470",1999-11-02,"966.78"
"1471",1999-11-03,"967.52"
"1472",1999-11-04,"970.37"
"1473",1999-11-05,"972.71"
"1474",1999-11-08,"972.23"
"1475",1999-11-09,"971.85"
"1476",1999-11-10,"970.70"
"1477",1999-11-12,"974.36"
"1478",1999-11-15,"974.66"
"1479",1999-11-16,"973.47"
"1480",1999-11-17,"970.15"
"1481",1999-11-18,"969.04"
"1482",1999-11-19,"969.20"
"1483",1999-11-22,"968.27"
"1484",1999-11-23,"968.29"
"1485",1999-11-24,"967.72"
"1486",1999-11-26,"966.57"
"1487",1999-11-29,"962.86"
"1488",1999-11-30,"964.78"
"1489",1999-12-01,"963.61"
"1490",1999-12-02,"962.54"
"1491",1999-12-03,"966.57"
"1492",1999-12-06,"967.80"
"1493",1999-12-07,"970.24"
"1494",1999-12-08,"968.80"
"1495",1999-12-09,"969.95"
"1496",1999-12-10,"973.13"
"1497",1999-12-13,"972.13"
"1498",1999-12-14,"966.27"
"1499",1999-12-15,"964.49"
"1500",1999-12-16,"961.34"
"1501",1999-12-17,"961.26"
"1502",1999-12-20,"958.95"
"1503",1999-12-21,"958.23"
"1504",1999-12-22,"958.11"
"1505",1999-12-23,"957.69"
"1506",1999-12-27,"959.62"
"1507",1999-12-28,"958.64"
"1508",1999-12-29,"960.19"
"1509",1999-12-30,"961.19"
"1510",1999-12-31,"958.37"
"1511",2000-01-03,"953.47"
"1512",2000-01-04,"957.56"
"1513",2000-01-05,"953.20"
"1514",2000-01-06,"956.22"
"1515",2000-01-07,"958.71"
"1516",2000-01-10,"957.12"
"1517",2000-01-11,"952.75"
"1518",2000-01-12,"951.77"
"1519",2000-01-13,"956.36"
"1520",2000-01-14,"954.42"
"1521",2000-01-18,"952.80"
"1522",2000-01-19,"954.27"
"1523",2000-01-20,"953.19"
"1524",2000-01-21,"953.86"
"1525",2000-01-24,"957.53"
"1526",2000-01-25,"958.05"
"1527",2000-01-26,"959.59"
"1528",2000-01-27,"960.67"
"1529",2000-01-28,"963.18"
"1530",2000-01-31,"960.87"
"1531",2000-02-01,"963.07"
"1532",2000-02-02,"964.65"
"1533",2000-02-03,"970.00"
"1534",2000-02-04,"967.97"
"1535",2000-02-07,"964.21"
"1536",2000-02-08,"968.14"
"1537",2000-02-09,"964.99"
"1538",2000-02-10,"962.10"
"1539",2000-02-11,"964.19"
"1540",2000-02-14,"968.61"
"1541",2000-02-15,"967.12"
"1542",2000-02-16,"966.98"
"1543",2000-02-17,"967.59"
"1544",2000-02-18,"971.15"
"1545",2000-02-22,"977.25"
"1546",2000-02-23,"973.51"
"1547",2000-02-24,"976.68"
"1548",2000-02-25,"975.78"
"1549",2000-02-28,"973.18"
"1550",2000-02-29,"975.32"
"1551",2000-03-01,"975.50"
"1552",2000-03-02,"975.83"
"1553",2000-03-03,"977.74"
"1554",2000-03-06,"976.21"
"1555",2000-03-07,"977.11"
"1556",2000-03-08,"976.70"
"1557",2000-03-09,"977.56"
"1558",2000-03-10,"975.59"
"1559",2000-03-13,"976.97"
"1560",2000-03-14,"980.43"
"1561",2000-03-15,"982.11"
"1562",2000-03-16,"983.68"
"1563",2000-03-17,"985.66"
"1564",2000-03-20,"986.42"
"1565",2000-03-21,"987.69"
"1566",2000-03-22,"988.15"
"1567",2000-03-23,"989.80"
"1568",2000-03-24,"984.81"
"1569",2000-03-27,"985.37"
"1570",2000-03-28,"986.14"
"1571",2000-03-29,"986.61"
"1572",2000-03-30,"992.26"
"1573",2000-03-31,"994.69"
"1574",2000-04-03,"996.42"
"1575",2000-04-04,"1002.58"
"1576",2000-04-05,"1000.85"
"1577",2000-04-06,"1000.22"
"1578",2000-04-07,"1004.11"
"1579",2000-04-10,"1006.17"
"1580",2000-04-11,"1001.46"
"1581",2000-04-12,"997.72"
"1582",2000-04-13,"1000.27"
"1583",2000-04-14,"1001.98"
"1584",2000-04-17,"996.51"
"1585",2000-04-18,"996.32"
"1586",2000-04-19,"1000.44"
"1587",2000-04-20,"1000.51"
"1588",2000-04-24,"999.92"
"1589",2000-04-25,"995.51"
"1590",2000-04-26,"994.97"
"1591",2000-04-27,"990.36"
"1592",2000-04-28,"991.54"
"1593",2000-05-01,"990.89"
"1594",2000-05-02,"988.26"
"1595",2000-05-03,"984.01"
"1596",2000-05-04,"980.43"
"1597",2000-05-05,"978.68"
"1598",2000-05-08,"976.16"
"1599",2000-05-09,"978.49"
"1600",2000-05-10,"981.78"
"1601",2000-05-11,"982.92"
"1602",2000-05-12,"978.96"
"1603",2000-05-15,"981.82"
"1604",2000-05-16,"983.77"
"1605",2000-05-17,"981.47"
"1606",2000-05-18,"977.61"
"1607",2000-05-19,"979.76"
"1608",2000-05-22,"983.90"
"1609",2000-05-23,"983.49"
"1610",2000-05-24,"982.60"
"1611",2000-05-25,"987.66"
"1612",2000-05-26,"990.35"
"1613",2000-05-30,"988.56"
"1614",2000-05-31,"993.06"
"1615",2000-06-01,"997.54"
"1616",2000-06-02,"999.88"
"1617",2000-06-05,"1002.27"
"1618",2000-06-06,"1001.80"
"1619",2000-06-07,"1002.81"
"1620",2000-06-08,"1003.50"
"1621",2000-06-09,"1003.16"
"1622",2000-06-12,"1005.08"
"1623",2000-06-13,"1002.97"
"1624",2000-06-14,"1006.09"
"1625",2000-06-15,"1005.68"
"1626",2000-06-16,"1009.17"
"1627",2000-06-19,"1008.44"
"1628",2000-06-20,"1007.60"
"1629",2000-06-21,"1003.80"
"1630",2000-06-22,"1003.44"
"1631",2000-06-23,"1000.52"
"1632",2000-06-26,"1004.48"
"1633",2000-06-27,"1005.67"
"1634",2000-06-28,"1004.75"
"1635",2000-06-29,"1009.70"
"1636",2000-06-30,"1009.80"
"1637",2000-07-03,"1012.48"
"1638",2000-07-05,"1013.44"
"1639",2000-07-06,"1010.77"
"1640",2000-07-07,"1013.38"
"1641",2000-07-10,"1012.97"
"1642",2000-07-11,"1012.77"
"1643",2000-07-12,"1012.27"
"1644",2000-07-13,"1016.62"
"1645",2000-07-14,"1011.85"
"1646",2000-07-17,"1009.40"
"1647",2000-07-18,"1009.76"
"1648",2000-07-19,"1009.76"
"1649",2000-07-20,"1017.91"
"1650",2000-07-21,"1018.93"
"1651",2000-07-24,"1017.91"
"1652",2000-07-25,"1018.65"
"1653",2000-07-26,"1018.49"
"1654",2000-07-27,"1020.88"
"1655",2000-07-28,"1019.98"
"1656",2000-07-31,"1020.20"
"1657",2000-08-01,"1022.52"
"1658",2000-08-02,"1023.47"
"1659",2000-08-03,"1025.08"
"1660",2000-08-04,"1027.41"
"1661",2000-08-07,"1025.75"
"1662",2000-08-08,"1027.74"
"1663",2000-08-09,"1028.29"
"1664",2000-08-10,"1030.13"
"1665",2000-08-11,"1027.58"
"1666",2000-08-14,"1029.33"
"1667",2000-08-15,"1028.05"
"1668",2000-08-16,"1026.86"
"1669",2000-08-17,"1028.11"
"1670",2000-08-18,"1029.99"
"1671",2000-08-21,"1029.51"
"1672",2000-08-22,"1030.19"
"1673",2000-08-23,"1032.91"
"1674",2000-08-24,"1033.88"
"1675",2000-08-25,"1033.96"
"1676",2000-08-28,"1031.65"
"1677",2000-08-29,"1029.97"
"1678",2000-08-30,"1030.79"
"1679",2000-08-31,"1035.18"
"1680",2000-09-01,"1037.33"
"1681",2000-09-05,"1038.19"
"1682",2000-09-06,"1036.02"
"1683",2000-09-07,"1034.79"
"1684",2000-09-08,"1036.47"
"1685",2000-09-11,"1034.92"
"1686",2000-09-12,"1034.41"
"1687",2000-09-13,"1036.65"
"1688",2000-09-14,"1033.46"
"1689",2000-09-15,"1030.96"
"1690",2000-09-18,"1030.02"
"1691",2000-09-19,"1031.04"
"1692",2000-09-20,"1028.92"
"1693",2000-09-21,"1030.93"
"1694",2000-09-22,"1032.08"
"1695",2000-09-25,"1032.95"
