"","Date","DXY.Index"
"387",1991-07-11,"97.18"
"388",1991-07-12,"95.15"
"389",1991-07-15,"95.21"
"390",1991-07-16,"95.64"
"391",1991-07-17,"95.24"
"392",1991-07-18,"94.66"
"393",1991-07-19,"93.48"
"394",1991-07-22,"94.17"
"395",1991-07-23,"94.00"
"396",1991-07-24,"93.23"
"397",1991-07-25,"94.19"
"398",1991-07-26,"93.52"
"399",1991-07-29,"93.68"
"400",1991-07-30,"94.00"
"401",1991-07-31,"93.49"
"402",1991-08-01,"93.97"
"403",1991-08-02,"93.33"
"404",1991-08-05,"92.39"
"405",1991-08-06,"91.97"
"406",1991-08-07,"92.02"
"407",1991-08-08,"92.30"
"408",1991-08-09,"92.87"
"409",1991-08-12,"92.70"
"410",1991-08-13,"93.00"
"411",1991-08-14,"93.21"
"412",1991-08-15,"93.68"
"413",1991-08-16,"94.38"
"414",1991-08-19,"96.46"
"415",1991-08-20,"95.46"
"416",1991-08-21,"93.23"
"417",1991-08-22,"92.90"
"418",1991-08-23,"93.58"
"419",1991-08-26,"93.56"
"420",1991-08-27,"93.60"
"421",1991-08-28,"93.10"
"422",1991-08-29,"93.37"
"423",1991-08-30,"93.49"
"424",1991-09-03,"92.95"
"425",1991-09-04,"92.92"
"426",1991-09-05,"93.00"
"427",1991-09-06,"92.12"
"428",1991-09-09,"91.16"
"429",1991-09-10,"91.16"
"430",1991-09-11,"90.95"
"431",1991-09-12,"90.77"
"432",1991-09-13,"90.95"
"433",1991-09-16,"90.34"
"434",1991-09-17,"90.24"
"435",1991-09-18,"90.83"
"436",1991-09-19,"90.93"
"437",1991-09-20,"90.77"
"438",1991-09-23,"90.15"
"439",1991-09-24,"90.85"
"440",1991-09-25,"90.51"
"441",1991-09-26,"90.83"
"442",1991-09-27,"90.07"
"443",1991-09-30,"89.90"
"444",1991-10-01,"90.02"
"445",1991-10-02,"89.82"
"446",1991-10-03,"89.52"
"447",1991-10-04,"90.06"
"448",1991-10-07,"90.13"
"449",1991-10-08,"91.19"
"450",1991-10-09,"90.60"
"451",1991-10-10,"90.81"
"452",1991-10-11,"90.50"
"453",1991-10-14,"90.92"
"454",1991-10-15,"91.52"
"455",1991-10-16,"91.25"
"456",1991-10-17,"90.75"
"457",1991-10-18,"90.43"
"458",1991-10-21,"90.74"
"459",1991-10-22,"91.03"
"460",1991-10-23,"91.62"
"461",1991-10-24,"91.08"
"462",1991-10-25,"91.11"
"463",1991-10-28,"91.89"
"464",1991-10-29,"90.48"
"465",1991-10-30,"89.91"
"466",1991-10-31,"89.94"
"467",1991-11-01,"88.73"
"468",1991-11-04,"88.44"
"469",1991-11-05,"88.50"
"470",1991-11-06,"88.44"
"471",1991-11-07,"88.71"
"472",1991-11-08,"88.91"
"473",1991-11-11,"88.65"
"474",1991-11-12,"88.70"
"475",1991-11-13,"88.42"
"476",1991-11-14,"88.27"
"477",1991-11-15,"87.86"
"478",1991-11-18,"87.50"
"479",1991-11-19,"87.06"
"480",1991-11-20,"87.12"
"481",1991-11-21,"87.14"
"482",1991-11-22,"86.63"
"483",1991-11-25,"86.65"
"484",1991-11-26,"87.60"
"485",1991-11-27,"87.84"
"486",1991-11-29,"88.19"
"487",1991-12-02,"87.74"
"488",1991-12-03,"87.51"
"489",1991-12-04,"87.10"
"490",1991-12-05,"86.68"
"491",1991-12-06,"85.75"
"492",1991-12-09,"86.01"
"493",1991-12-10,"86.25"
"494",1991-12-11,"86.26"
"495",1991-12-12,"86.48"
"496",1991-12-13,"86.62"
"497",1991-12-16,"86.02"
"498",1991-12-17,"85.89"
"499",1991-12-18,"85.88"
"500",1991-12-19,"85.48"
"501",1991-12-20,"84.46"
"502",1991-12-23,"83.72"
"503",1991-12-24,"83.85"
"504",1991-12-26,"83.31"
"505",1991-12-27,"83.67"
"506",1991-12-30,"83.74"
"507",1991-12-31,"83.53"
"508",1992-01-02,"83.88"
"509",1992-01-03,"84.42"
"510",1992-01-06,"83.11"
"511",1992-01-07,"82.84"
"512",1992-01-08,"82.96"
"513",1992-01-09,"85.32"
"514",1992-01-10,"86.51"
"515",1992-01-13,"86.16"
"516",1992-01-14,"86.67"
"517",1992-01-15,"88.18"
"518",1992-01-16,"87.83"
"519",1992-01-17,"86.39"
"520",1992-01-20,"86.27"
"521",1992-01-21,"86.15"
"522",1992-01-22,"86.26"
"523",1992-01-23,"86.94"
"524",1992-01-24,"86.37"
"525",1992-01-27,"87.41"
"526",1992-01-28,"87.05"
"527",1992-01-29,"86.98"
"528",1992-01-30,"87.58"
"529",1992-01-31,"87.49"
"530",1992-02-03,"87.08"
"531",1992-02-04,"86.70"
"532",1992-02-05,"86.25"
"533",1992-02-06,"86.10"
"534",1992-02-07,"85.29"
"535",1992-02-10,"86.10"
"536",1992-02-11,"86.93"
"537",1992-02-12,"87.50"
"538",1992-02-13,"88.28"
"539",1992-02-14,"88.32"
"540",1992-02-17,"88.23"
"541",1992-02-18,"89.06"
"542",1992-02-19,"89.05"
"543",1992-02-20,"89.09"
"544",1992-02-21,"89.65"
"545",1992-02-24,"89.44"
"546",1992-02-25,"89.75"
"547",1992-02-26,"89.20"
"548",1992-02-27,"88.72"
"549",1992-02-28,"88.99"
"550",1992-03-02,"89.19"
"551",1992-03-03,"89.96"
"552",1992-03-04,"90.53"
"553",1992-03-05,"90.69"
"554",1992-03-06,"90.48"
"555",1992-03-09,"90.26"
"556",1992-03-10,"90.72"
"557",1992-03-11,"90.35"
"558",1992-03-12,"90.83"
"559",1992-03-13,"90.84"
"560",1992-03-16,"90.51"
"561",1992-03-17,"89.76"
"562",1992-03-18,"89.99"
"563",1992-03-19,"90.91"
"564",1992-03-20,"90.94"
"565",1992-03-23,"90.68"
"566",1992-03-24,"90.54"
"567",1992-03-25,"90.00"
"568",1992-03-26,"90.52"
"569",1992-03-27,"89.56"
"570",1992-03-30,"89.81"
"571",1992-03-31,"89.65"
"572",1992-04-01,"90.22"
"573",1992-04-02,"89.85"
"574",1992-04-03,"89.09"
"575",1992-04-06,"89.02"
"576",1992-04-07,"88.84"
"577",1992-04-08,"88.99"
"578",1992-04-09,"88.48"
"579",1992-04-10,"89.25"
"580",1992-04-13,"89.78"
"581",1992-04-14,"89.78"
"582",1992-04-15,"90.12"
"583",1992-04-16,"90.51"
"584",1992-04-20,"90.51"
"585",1992-04-21,"90.50"
"586",1992-04-22,"90.21"
"587",1992-04-23,"90.28"
"588",1992-04-24,"89.79"
"589",1992-04-27,"89.78"
"590",1992-04-28,"89.75"
"591",1992-04-29,"89.93"
"592",1992-04-30,"89.62"
"593",1992-05-01,"89.12"
"594",1992-05-04,"89.45"
"595",1992-05-05,"89.04"
"596",1992-05-06,"88.67"
"597",1992-05-07,"88.92"
"598",1992-05-08,"89.39"
"599",1992-05-11,"89.15"
"600",1992-05-12,"88.29"
"601",1992-05-13,"87.59"
"602",1992-05-14,"87.94"
"603",1992-05-15,"87.63"
"604",1992-05-18,"86.91"
"605",1992-05-19,"86.75"
"606",1992-05-20,"87.27"
"607",1992-05-21,"87.96"
"608",1992-05-22,"87.90"
"609",1992-05-26,"87.65"
"610",1992-05-27,"88.83"
"611",1992-05-28,"88.27"
"612",1992-05-29,"87.22"
"613",1992-06-01,"87.10"
"614",1992-06-02,"87.34"
"615",1992-06-03,"87.26"
"616",1992-06-04,"87.08"
"617",1992-06-05,"86.58"
"618",1992-06-08,"86.57"
"619",1992-06-09,"86.72"
"620",1992-06-10,"86.78"
"621",1992-06-11,"86.01"
"622",1992-06-12,"85.97"
"623",1992-06-15,"85.72"
"624",1992-06-16,"85.44"
"625",1992-06-17,"85.95"
"626",1992-06-18,"85.61"
"627",1992-06-19,"85.91"
"628",1992-06-22,"85.58"
"629",1992-06-23,"85.57"
"630",1992-06-24,"84.90"
"631",1992-06-25,"84.28"
"632",1992-06-26,"84.13"
"633",1992-06-29,"83.62"
"634",1992-06-30,"83.72"
"635",1992-07-01,"83.64"
"636",1992-07-02,"83.10"
"637",1992-07-06,"83.13"
"638",1992-07-07,"82.15"
"639",1992-07-08,"82.32"
"640",1992-07-09,"83.32"
"641",1992-07-10,"82.62"
"642",1992-07-13,"81.84"
"643",1992-07-14,"82.18"
"644",1992-07-15,"82.07"
"645",1992-07-16,"81.75"
"646",1992-07-17,"81.04"
"647",1992-07-20,"82.54"
"648",1992-07-21,"82.41"
"649",1992-07-22,"82.44"
"650",1992-07-23,"82.34"
"651",1992-07-24,"83.18"
"652",1992-07-27,"82.23"
"653",1992-07-28,"81.83"
"654",1992-07-29,"82.22"
"655",1992-07-30,"81.98"
"656",1992-07-31,"81.91"
"657",1992-08-03,"81.90"
"658",1992-08-04,"82.03"
"659",1992-08-05,"82.30"
"660",1992-08-06,"82.15"
"661",1992-08-07,"81.65"
"662",1992-08-10,"81.61"
"663",1992-08-11,"81.75"
"664",1992-08-12,"81.61"
"665",1992-08-13,"81.30"
"666",1992-08-14,"81.66"
"667",1992-08-17,"81.58"
"668",1992-08-18,"81.33"
"669",1992-08-19,"81.19"
"670",1992-08-20,"80.92"
"671",1992-08-21,"80.16"
"672",1992-08-24,"78.94"
"673",1992-08-25,"78.87"
"674",1992-08-26,"79.21"
"675",1992-08-27,"79.31"
"676",1992-08-28,"79.17"
"677",1992-08-31,"78.88"
"678",1992-09-01,"78.33"
"679",1992-09-02,"78.41"
"680",1992-09-03,"79.40"
"681",1992-09-04,"78.82"
"682",1992-09-08,"78.49"
"683",1992-09-09,"79.46"
"684",1992-09-10,"79.74"
"685",1992-09-11,"80.65"
"686",1992-09-14,"82.90"
"687",1992-09-15,"83.39"
"688",1992-09-16,"84.33"
"689",1992-09-17,"83.64"
"690",1992-09-18,"84.73"
"691",1992-09-21,"84.42"
"692",1992-09-22,"84.69"
"693",1992-09-23,"84.45"
"694",1992-09-24,"84.07"
"695",1992-09-25,"83.85"
"696",1992-09-28,"82.69"
"697",1992-09-29,"81.00"
"698",1992-09-30,"81.10"
"699",1992-10-01,"81.79"
"700",1992-10-02,"81.36"
"701",1992-10-05,"82.40"
"702",1992-10-06,"82.62"
"703",1992-10-07,"83.28"
"704",1992-10-08,"84.87"
"705",1992-10-09,"84.81"
"706",1992-10-12,"83.98"
"707",1992-10-13,"83.81"
"708",1992-10-14,"83.75"
"709",1992-10-15,"83.53"
"710",1992-10-16,"84.56"
"711",1992-10-19,"85.50"
"712",1992-10-20,"86.46"
"713",1992-10-21,"86.63"
"714",1992-10-22,"85.93"
"715",1992-10-23,"86.80"
"716",1992-10-26,"87.25"
"717",1992-10-27,"87.01"
"718",1992-10-28,"87.66"
"719",1992-10-29,"87.33"
"720",1992-10-30,"87.63"
"721",1992-11-02,"88.84"
"722",1992-11-03,"88.55"
"723",1992-11-04,"88.64"
"724",1992-11-05,"89.21"
"725",1992-11-06,"89.92"
"726",1992-11-09,"90.19"
"727",1992-11-10,"89.80"
"728",1992-11-11,"89.62"
"729",1992-11-12,"89.44"
"730",1992-11-13,"88.97"
"731",1992-11-16,"90.04"
"732",1992-11-17,"90.00"
"733",1992-11-18,"89.86"
"734",1992-11-19,"89.56"
"735",1992-11-20,"91.12"
"736",1992-11-23,"90.87"
"737",1992-11-24,"90.68"
"738",1992-11-25,"90.41"
"739",1992-11-26,"90.75"
"740",1992-11-27,"91.11"
"741",1992-11-30,"90.83"
"742",1992-12-01,"90.11"
"743",1992-12-02,"90.03"
"744",1992-12-03,"90.15"
"745",1992-12-04,"90.56"
"746",1992-12-07,"88.97"
"747",1992-12-08,"89.13"
"748",1992-12-09,"89.89"
"749",1992-12-10,"90.15"
"750",1992-12-11,"90.13"
"751",1992-12-14,"89.71"
"752",1992-12-15,"89.78"
"753",1992-12-16,"89.33"
"754",1992-12-17,"89.37"
"755",1992-12-18,"89.68"
"756",1992-12-21,"89.83"
"757",1992-12-22,"90.75"
"758",1992-12-23,"91.05"
"759",1992-12-24,"91.18"
"760",1992-12-25,"91.14"
"761",1992-12-28,"92.16"
"762",1992-12-29,"92.15"
"763",1992-12-30,"92.17"
"764",1992-12-31,"92.36"
"765",1993-01-04,"93.46"
"766",1993-01-05,"92.64"
"767",1993-01-06,"93.07"
"768",1993-01-07,"93.17"
"769",1993-01-08,"93.45"
"770",1993-01-11,"92.69"
"771",1993-01-12,"92.89"
"772",1993-01-13,"92.62"
"773",1993-01-14,"92.61"
"774",1993-01-15,"93.04"
"775",1993-01-18,"92.06"
"776",1993-01-19,"92.00"
"777",1993-01-20,"91.55"
"778",1993-01-21,"92.25"
"779",1993-01-22,"91.41"
"780",1993-01-25,"90.47"
"781",1993-01-26,"90.55"
"782",1993-01-27,"91.36"
"783",1993-01-28,"91.28"
"784",1993-01-29,"92.46"
"785",1993-02-01,"93.56"
"786",1993-02-02,"93.92"
"787",1993-02-03,"94.24"
"788",1993-02-04,"94.53"
"789",1993-02-05,"94.40"
"790",1993-02-08,"94.35"
"791",1993-02-09,"94.03"
"792",1993-02-10,"94.47"
"793",1993-02-11,"94.32"
"794",1993-02-12,"94.25"
"795",1993-02-15,"94.38"
"796",1993-02-16,"93.09"
"797",1993-02-17,"92.93"
"798",1993-02-18,"93.20"
"799",1993-02-19,"93.38"
"800",1993-02-22,"92.65"
"801",1993-02-23,"92.91"
"802",1993-02-24,"93.41"
"803",1993-02-25,"93.51"
"804",1993-02-26,"94.01"
"805",1993-03-01,"94.18"
"806",1993-03-02,"93.25"
"807",1993-03-03,"93.40"
"808",1993-03-04,"93.22"
"809",1993-03-05,"94.30"
"810",1993-03-08,"94.02"
"811",1993-03-09,"94.37"
"812",1993-03-10,"94.29"
"813",1993-03-11,"94.36"
"814",1993-03-12,"94.50"
"815",1993-03-15,"94.55"
"816",1993-03-16,"94.30"
"817",1993-03-17,"94.22"
"818",1993-03-18,"93.18"
"819",1993-03-19,"92.88"
"820",1993-03-22,"92.94"
"821",1993-03-23,"92.73"
"822",1993-03-24,"93.29"
"823",1993-03-25,"93.52"
"824",1993-03-26,"92.93"
"825",1993-03-29,"92.78"
"826",1993-03-30,"92.47"
"827",1993-03-31,"91.87"
"828",1993-04-01,"91.15"
"829",1993-04-02,"91.37"
"830",1993-04-05,"91.20"
"831",1993-04-06,"91.72"
"832",1993-04-07,"91.97"
"833",1993-04-08,"91.25"
"834",1993-04-09,"91.22"
"835",1993-04-12,"90.67"
"836",1993-04-13,"89.97"
"837",1993-04-14,"90.51"
"838",1993-04-15,"90.95"
"839",1993-04-16,"91.31"
"840",1993-04-19,"90.37"
"841",1993-04-20,"90.18"
"842",1993-04-21,"90.33"
"843",1993-04-22,"89.84"
"844",1993-04-23,"89.38"
"845",1993-04-26,"88.60"
"846",1993-04-27,"89.59"
"847",1993-04-28,"89.27"
"848",1993-04-29,"89.25"
"849",1993-04-30,"89.50"
"850",1993-05-03,"89.32"
"851",1993-05-04,"89.00"
"852",1993-05-05,"89.11"
"853",1993-05-06,"88.77"
"854",1993-05-07,"89.23"
"855",1993-05-10,"90.52"
"856",1993-05-11,"90.51"
"857",1993-05-12,"90.58"
"858",1993-05-13,"90.93"
"859",1993-05-14,"90.15"
"860",1993-05-17,"90.64"
"861",1993-05-18,"90.91"
"862",1993-05-19,"90.67"
"863",1993-05-20,"90.38"
"864",1993-05-21,"90.70"
"865",1993-05-24,"91.04"
"866",1993-05-25,"90.63"
"867",1993-05-26,"90.49"
"868",1993-05-27,"89.51"
"869",1993-05-28,"88.96"
"870",1993-05-31,"89.08"
"871",1993-06-01,"89.02"
"872",1993-06-02,"89.40"
"873",1993-06-03,"89.33"
"874",1993-06-04,"90.75"
"875",1993-06-07,"90.42"
"876",1993-06-08,"90.44"
"877",1993-06-09,"90.83"
"878",1993-06-10,"90.43"
"879",1993-06-11,"90.44"
"880",1993-06-14,"90.35"
"881",1993-06-15,"91.07"
"882",1993-06-16,"91.73"
"883",1993-06-17,"91.78"
"884",1993-06-18,"92.93"
"885",1993-06-21,"93.36"
"886",1993-06-22,"93.75"
"887",1993-06-23,"93.48"
"888",1993-06-24,"94.05"
"889",1993-06-25,"93.71"
"890",1993-06-28,"93.31"
"891",1993-06-29,"92.87"
"892",1993-06-30,"93.61"
"893",1993-07-01,"93.17"
"894",1993-07-02,"93.49"
"895",1993-07-06,"93.85"
"896",1993-07-07,"93.85"
"897",1993-07-08,"94.02"
"898",1993-07-09,"95.01"
"899",1993-07-12,"95.26"
"900",1993-07-13,"94.60"
"901",1993-07-14,"94.48"
"902",1993-07-15,"94.86"
"903",1993-07-16,"94.60"
"904",1993-07-19,"94.22"
"905",1993-07-20,"94.02"
"906",1993-07-21,"93.97"
"907",1993-07-22,"94.03"
"908",1993-07-23,"94.57"
"909",1993-07-26,"94.76"
"910",1993-07-27,"94.88"
"911",1993-07-28,"94.44"
"912",1993-07-29,"95.53"
"913",1993-07-30,"95.37"
"914",1993-08-02,"94.63"
"915",1993-08-03,"94.40"
"916",1993-08-04,"94.38"
"917",1993-08-05,"94.52"
"918",1993-08-06,"94.14"
"919",1993-08-09,"94.38"
"920",1993-08-10,"95.21"
"921",1993-08-11,"95.23"
"922",1993-08-12,"95.27"
"923",1993-08-13,"95.13"
"924",1993-08-16,"93.94"
"925",1993-08-17,"93.98"
"926",1993-08-18,"93.38"
"927",1993-08-19,"94.12"
"928",1993-08-20,"93.38"
"929",1993-08-23,"93.77"
"930",1993-08-24,"93.56"
"931",1993-08-25,"94.01"
"932",1993-08-26,"93.30"
"933",1993-08-27,"93.30"
"934",1993-08-30,"93.62"
"935",1993-08-31,"93.95"
"936",1993-09-01,"93.51"
"937",1993-09-02,"93.19"
"938",1993-09-03,"92.08"
"939",1993-09-07,"91.36"
"940",1993-09-08,"91.72"
"941",1993-09-09,"91.05"
"942",1993-09-10,"90.80"
"943",1993-09-13,"91.18"
"944",1993-09-14,"91.21"
"945",1993-09-15,"90.75"
"946",1993-09-16,"90.94"
"947",1993-09-17,"91.40"
"948",1993-09-20,"91.40"
"949",1993-09-21,"92.72"
"950",1993-09-22,"92.32"
"951",1993-09-23,"92.81"
"952",1993-09-24,"92.65"
"953",1993-09-27,"92.25"
"954",1993-09-28,"91.82"
"955",1993-09-29,"91.89"
"956",1993-09-30,"92.82"
"957",1993-10-01,"92.69"
"958",1993-10-04,"92.35"
"959",1993-10-05,"92.43"
"960",1993-10-06,"92.28"
"961",1993-10-07,"92.31"
"962",1993-10-08,"91.65"
"963",1993-10-11,"91.71"
"964",1993-10-12,"91.32"
"965",1993-10-13,"91.78"
"966",1993-10-14,"92.39"
"967",1993-10-15,"92.52"
"968",1993-10-18,"93.36"
"969",1993-10-19,"93.43"
"970",1993-10-20,"93.34"
"971",1993-10-21,"94.14"
"972",1993-10-22,"94.44"
"973",1993-10-25,"94.81"
"974",1993-10-26,"94.71"
"975",1993-10-27,"94.85"
"976",1993-10-28,"94.48"
"977",1993-10-29,"95.08"
"978",1993-11-01,"95.27"
"979",1993-11-02,"95.44"
"980",1993-11-03,"95.01"
"981",1993-11-04,"95.13"
"982",1993-11-05,"94.88"
"983",1993-11-08,"94.60"
"984",1993-11-09,"95.14"
"985",1993-11-10,"94.89"
"986",1993-11-11,"94.98"
"987",1993-11-12,"94.50"
"988",1993-11-15,"94.95"
"989",1993-11-16,"95.26"
"990",1993-11-17,"95.19"
"991",1993-11-18,"95.69"
"992",1993-11-19,"96.16"
"993",1993-11-22,"95.78"
"994",1993-11-23,"95.68"
"995",1993-11-24,"95.60"
"996",1993-11-26,"96.02"
"997",1993-11-29,"95.95"
"998",1993-11-30,"96.21"
"999",1993-12-01,"96.47"
"1000",1993-12-02,"96.44"
"1001",1993-12-03,"96.09"
"1002",1993-12-06,"94.98"
"1003",1993-12-07,"95.11"
"1004",1993-12-08,"95.16"
"1005",1993-12-09,"95.30"
"1006",1993-12-10,"95.05"
"1007",1993-12-13,"95.51"
"1008",1993-12-14,"95.81"
"1009",1993-12-15,"95.98"
"1010",1993-12-16,"95.67"
"1011",1993-12-17,"95.74"
"1012",1993-12-20,"95.73"
"1013",1993-12-21,"95.66"
"1014",1993-12-22,"95.14"
"1015",1993-12-23,"94.68"
"1016",1993-12-27,"95.24"
"1017",1993-12-28,"95.14"
"1018",1993-12-29,"96.45"
"1019",1993-12-30,"96.70"
"1020",1993-12-31,"96.84"
"1021",1994-01-03,"96.97"
"1022",1994-01-04,"96.55"
"1023",1994-01-05,"96.58"
"1024",1994-01-06,"96.82"
"1025",1994-01-07,"96.08"
"1026",1994-01-10,"96.43"
"1027",1994-01-11,"96.69"
"1028",1994-01-12,"96.23"
"1029",1994-01-13,"96.77"
"1030",1994-01-14,"96.68"
"1031",1994-01-17,"96.83"
"1032",1994-01-18,"96.38"
"1033",1994-01-19,"96.47"
"1034",1994-01-20,"96.18"
"1035",1994-01-21,"96.71"
"1036",1994-01-24,"96.54"
"1037",1994-01-25,"96.50"
"1038",1994-01-26,"96.15"
"1039",1994-01-27,"95.40"
"1040",1994-01-28,"96.18"
"1041",1994-01-31,"95.59"
"1042",1994-02-01,"95.52"
"1043",1994-02-02,"95.53"
"1044",1994-02-03,"95.87"
"1045",1994-02-04,"96.75"
"1046",1994-02-07,"96.64"
"1047",1994-02-08,"96.95"
"1048",1994-02-09,"96.83"
"1049",1994-02-10,"96.60"
"1050",1994-02-11,"96.65"
"1051",1994-02-14,"94.91"
"1052",1994-02-15,"95.23"
"1053",1994-02-16,"95.16"
"1054",1994-02-17,"95.15"
"1055",1994-02-18,"94.60"
"1056",1994-02-22,"95.23"
"1057",1994-02-23,"95.38"
"1058",1994-02-24,"95.01"
"1059",1994-02-25,"94.77"
"1060",1994-02-28,"94.55"
"1061",1994-03-01,"94.77"
"1062",1994-03-02,"94.51"
"1063",1994-03-03,"94.52"
"1064",1994-03-04,"95.16"
"1065",1994-03-07,"95.23"
"1066",1994-03-08,"95.02"
"1067",1994-03-09,"94.80"
"1068",1994-03-10,"93.71"
"1069",1994-03-11,"93.91"
"1070",1994-03-14,"94.23"
"1071",1994-03-15,"94.58"
"1072",1994-03-16,"94.20"
"1073",1994-03-17,"94.27"
"1074",1994-03-18,"94.57"
"1075",1994-03-21,"94.42"
"1076",1994-03-22,"94.32"
"1077",1994-03-23,"94.04"
"1078",1994-03-24,"93.57"
"1079",1994-03-25,"93.50"
"1080",1994-03-28,"93.49"
"1081",1994-03-29,"93.73"
"1082",1994-03-30,"93.54"
"1083",1994-03-31,"93.06"
"1084",1994-04-01,"94.31"
"1085",1994-04-04,"94.32"
"1086",1994-04-05,"95.28"
"1087",1994-04-06,"95.14"
"1088",1994-04-07,"95.08"
"1089",1994-04-08,"94.93"
"1090",1994-04-11,"94.71"
"1091",1994-04-12,"94.90"
"1092",1994-04-13,"94.55"
"1093",1994-04-14,"94.75"
"1094",1994-04-15,"94.90"
"1095",1994-04-18,"94.64"
"1096",1994-04-19,"94.45"
"1097",1994-04-20,"94.00"
"1098",1994-04-21,"93.96"
"1099",1994-04-22,"93.91"
"1100",1994-04-25,"93.60"
"1101",1994-04-26,"93.33"
"1102",1994-04-28,"92.44"
"1103",1994-04-29,"92.12"
"1104",1994-05-02,"92.06"
"1105",1994-05-03,"91.65"
"1106",1994-05-04,"92.43"
"1107",1994-05-05,"92.99"
"1108",1994-05-06,"92.71"
"1109",1994-05-09,"92.47"
"1110",1994-05-10,"93.50"
"1111",1994-05-11,"93.33"
"1112",1994-05-12,"93.11"
"1113",1994-05-13,"93.30"
"1114",1994-05-16,"93.42"
"1115",1994-05-17,"93.31"
"1116",1994-05-18,"92.51"
"1117",1994-05-19,"92.61"
"1118",1994-05-20,"92.24"
"1119",1994-05-23,"92.24"
"1120",1994-05-24,"92.75"
"1121",1994-05-25,"92.44"
"1122",1994-05-26,"92.55"
"1123",1994-05-27,"92.32"
"1124",1994-05-31,"92.52"
"1125",1994-06-01,"92.44"
"1126",1994-06-02,"92.82"
"1127",1994-06-03,"93.42"
"1128",1994-06-06,"93.39"
"1129",1994-06-07,"93.08"
"1130",1994-06-08,"93.20"
"1131",1994-06-09,"93.09"
"1132",1994-06-10,"92.97"
"1133",1994-06-13,"92.17"
"1134",1994-06-14,"92.17"
"1135",1994-06-15,"91.82"
"1136",1994-06-16,"91.83"
"1137",1994-06-17,"90.97"
"1138",1994-06-20,"90.45"
"1139",1994-06-21,"89.85"
"1140",1994-06-22,"90.49"
"1141",1994-06-23,"90.36"
"1142",1994-06-24,"89.60"
"1143",1994-06-27,"89.60"
"1144",1994-06-28,"89.38"
"1145",1994-06-29,"89.47"
"1146",1994-06-30,"89.62"
"1147",1994-07-01,"89.92"
"1148",1994-07-04,"90.01"
"1149",1994-07-05,"89.57"
"1150",1994-07-06,"89.34"
"1151",1994-07-07,"89.33"
"1152",1994-07-08,"88.87"
"1153",1994-07-11,"87.31"
"1154",1994-07-12,"87.21"
"1155",1994-07-13,"87.64"
"1156",1994-07-14,"88.45"
"1157",1994-07-15,"88.33"
"1158",1994-07-18,"88.13"
"1159",1994-07-19,"89.02"
"1160",1994-07-20,"88.97"
"1161",1994-07-21,"89.91"
"1162",1994-07-22,"90.18"
"1163",1994-07-25,"89.84"
"1164",1994-07-26,"89.69"
"1165",1994-07-27,"89.33"
"1166",1994-07-28,"90.20"
"1167",1994-07-29,"89.87"
"1168",1994-08-01,"89.56"
"1169",1994-08-02,"89.87"
"1170",1994-08-03,"89.49"
"1171",1994-08-04,"90.06"
"1172",1994-08-05,"89.63"
"1173",1994-08-08,"89.91"
"1174",1994-08-09,"89.87"
"1175",1994-08-10,"89.95"
"1176",1994-08-11,"89.12"
"1177",1994-08-12,"88.94"
"1178",1994-08-15,"88.91"
"1179",1994-08-16,"89.11"
"1180",1994-08-17,"88.93"
"1181",1994-08-18,"88.27"
"1182",1994-08-19,"88.03"
"1183",1994-08-22,"87.44"
"1184",1994-08-23,"87.75"
"1185",1994-08-24,"88.22"
"1186",1994-08-25,"88.15"
"1187",1994-08-26,"89.59"
"1188",1994-08-29,"89.57"
"1189",1994-08-30,"89.48"
"1190",1994-08-31,"89.67"
"1191",1994-09-01,"89.35"
"1192",1994-09-02,"88.56"
"1193",1994-09-05,"88.43"
"1194",1994-09-06,"88.01"
"1195",1994-09-07,"88.39"
"1196",1994-09-08,"88.68"
"1197",1994-09-09,"87.92"
"1198",1994-09-12,"87.85"
"1199",1994-09-13,"87.75"
"1200",1994-09-14,"87.83"
"1201",1994-09-15,"87.93"
"1202",1994-09-16,"87.57"
"1203",1994-09-19,"87.84"
"1204",1994-09-20,"87.76"
"1205",1994-09-21,"87.53"
"1206",1994-09-22,"87.67"
"1207",1994-09-23,"87.58"
"1208",1994-09-26,"87.99"
"1209",1994-09-27,"87.45"
"1210",1994-09-28,"87.85"
"1211",1994-09-29,"87.63"
"1212",1994-09-30,"87.88"
"1213",1994-10-03,"88.02"
"1214",1994-10-04,"87.72"
"1215",1994-10-05,"87.63"
"1216",1994-10-06,"87.65"
"1217",1994-10-07,"87.90"
"1218",1994-10-10,"87.82"
"1219",1994-10-11,"87.90"
"1220",1994-10-12,"87.66"
"1221",1994-10-13,"87.40"
"1222",1994-10-14,"86.74"
"1223",1994-10-17,"85.78"
"1224",1994-10-18,"85.91"
"1225",1994-10-19,"85.71"
"1226",1994-10-20,"85.35"
"1227",1994-10-21,"85.63"
"1228",1994-10-24,"85.32"
"1229",1994-10-25,"85.22"
"1230",1994-10-26,"85.17"
"1231",1994-10-27,"85.40"
"1232",1994-10-28,"85.99"
"1233",1994-10-31,"85.69"
"1234",1994-11-01,"85.50"
"1235",1994-11-02,"86.38"
"1236",1994-11-03,"86.58"
"1237",1994-11-04,"86.50"
"1238",1994-11-07,"86.48"
"1239",1994-11-08,"86.17"
"1240",1994-11-09,"87.06"
"1241",1994-11-10,"87.14"
"1242",1994-11-11,"87.09"
"1243",1994-11-14,"87.75"
"1244",1994-11-15,"88.27"
